run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
Qwen3-Embedding-8B__no_instr__direct_moral_only__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.14935,0.197959,0.185279,0.210055,0.256063,0.298029,0.468214,0.599127,0.738573,0.835279,0.11976,0.267964,0.32485,0.688623,108.56,36.5,668,
Qwen3-Embedding-8B__no_instr__fable_direct_moral__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.194892,0.258825,0.248429,0.266966,0.359731,0.397405,0.571607,0.656038,0.796831,0.863673,0.172156,0.348802,0.443114,0.738024,84.41,17.0,668,
Qwen3-Embedding-8B__no_instr__fable_proverb__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.187518,0.253923,0.238408,0.260828,0.344361,0.390968,0.567116,0.693064,0.821357,0.888423,0.170659,0.333832,0.423653,0.773952,76.48,17.0,668,
Qwen3-Embedding-8B__no_instr__proverb_fable__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.16034,0.225542,0.205863,0.229092,0.296208,0.34748,0.517615,0.666717,0.792016,0.871108,0.143713,0.303892,0.383234,0.751497,84.34,22.0,668,
Qwen3-Embedding-8B__no_instr__proverb_only__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__moral_specific__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.18143,0.246224,0.234298,0.25514,0.340294,0.381163,0.558982,0.692764,0.807136,0.880863,0.158683,0.335329,0.429641,0.752994,84.72,19.0,668,
Linq-Embed-Mistral__moral_specific__conceptual_abstract_only__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.158176,0.225991,0.207438,0.218189,0.300349,0.337675,0.498827,0.626572,0.772929,0.848977,0.14521,0.305389,0.39521,0.694611,104.07,29.5,668,
Linq-Embed-Mistral__moral_specific__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.169658,0.242763,0.221099,0.229865,0.317939,0.366517,0.526647,0.666143,0.796307,0.873129,0.158683,0.314371,0.41018,0.732036,90.54,20.0,668,
Linq-Embed-Mistral__moral_specific__cot_proverb_fable__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.175349,0.240641,0.229042,0.252695,0.336577,0.386352,0.548179,0.684506,0.789521,0.868887,0.149701,0.332335,0.414671,0.751497,88.44,20.5,668,
Linq-Embed-Mistral__moral_specific__cot_proverb_only__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.139466,0.184168,0.176782,0.191143,0.249401,0.279266,0.427969,0.559681,0.694012,0.785953,0.112275,0.25,0.317365,0.631737,131.65,50.5,668,
Linq-Embed-Mistral__moral_specific__fable_cot_proverb__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.162106,0.229604,0.209857,0.226896,0.299177,0.358508,0.541991,0.647156,0.786003,0.872181,0.151198,0.305389,0.386228,0.708084,93.91,21.5,668,
Linq-Embed-Mistral__moral_specific__direct_moral_fable__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.191866,0.260857,0.2435,0.262101,0.341492,0.404666,0.572904,0.701173,0.822555,0.877121,0.173653,0.342814,0.419162,0.763473,83.49,18.0,668,
Linq-Embed-Mistral__moral_specific__direct_moral_only__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.180961,0.246174,0.233314,0.255913,0.335454,0.378668,0.535579,0.637949,0.7873,0.86512,0.155689,0.344311,0.42515,0.700599,96.16,21.0,668,
Linq-Embed-Mistral__moral_specific__fable_direct_moral__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.177051,0.253226,0.228293,0.24229,0.320359,0.36487,0.54486,0.681512,0.802969,0.875499,0.172156,0.329341,0.417665,0.75,88.48,21.0,668,
Linq-Embed-Mistral__moral_specific__fable_proverb__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.091216,0.145147,0.129652,0.136652,0.203518,0.248004,0.446457,0.574676,0.755514,0.83483,0.068862,0.200599,0.287425,0.66018,114.04,39.5,668,
Linq-Embed-Mistral__moral_specific__proverb_fable__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.123839,0.189171,0.167944,0.186402,0.249775,0.284805,0.4749,0.592914,0.75267,0.821607,0.113772,0.260479,0.332335,0.681138,113.37,32.0,668,
Linq-Embed-Mistral__moral_specific__proverb_only__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__no_instr__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.257173,0.330295,0.315324,0.343039,0.435654,0.500599,0.677146,0.773054,0.880614,0.927969,0.230539,0.422156,0.522455,0.836826,52.71,9.0,668,
Linq-Embed-Mistral__no_instr__conceptual_abstract_only__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.228985,0.306239,0.278437,0.296682,0.363847,0.411427,0.597231,0.697854,0.808009,0.865095,0.221557,0.389222,0.458084,0.766467,86.84,15.0,668,
Linq-Embed-Mistral__no_instr__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.259768,0.330025,0.315028,0.348029,0.426722,0.478443,0.661602,0.773328,0.878368,0.92989,0.23503,0.420659,0.511976,0.836826,54.75,9.5,668,
Linq-Embed-Mistral__no_instr__cot_proverb_fable__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.250545,0.314965,0.305472,0.338698,0.418812,0.464122,0.651198,0.758533,0.860254,0.927295,0.221557,0.41018,0.498503,0.829341,57.92,11.0,668,
Linq-Embed-Mistral__no_instr__cot_proverb_only__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.183956,0.241108,0.228746,0.254716,0.313373,0.347779,0.494436,0.611252,0.736951,0.822081,0.161677,0.32485,0.389222,0.682635,108.95,30.0,668,
Linq-Embed-Mistral__no_instr__fable_cot_proverb__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.254293,0.314354,0.312537,0.344885,0.439746,0.486652,0.651422,0.757435,0.871956,0.929691,0.214072,0.417665,0.517964,0.826347,56.97,9.5,668,
Linq-Embed-Mistral__no_instr__direct_moral_fable__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.267367,0.333449,0.326954,0.355863,0.455339,0.51482,0.667914,0.77006,0.881412,0.927146,0.23503,0.431138,0.541916,0.832335,54.51,8.0,668,
Linq-Embed-Mistral__no_instr__direct_moral_only__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.245836,0.317487,0.299099,0.324052,0.399975,0.461976,0.622006,0.720634,0.829142,0.892515,0.229042,0.416168,0.491018,0.776946,75.17,11.0,668,
Linq-Embed-Mistral__no_instr__fable_direct_moral__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.273387,0.340101,0.332004,0.36497,0.456337,0.507136,0.66522,0.76492,0.874301,0.933708,0.244012,0.44012,0.540419,0.826347,55.23,8.0,668,
Linq-Embed-Mistral__no_instr__fable_proverb__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.208032,0.277764,0.256806,0.268139,0.352645,0.403219,0.600125,0.717939,0.823578,0.883658,0.196108,0.344311,0.437126,0.79491,71.21,17.0,668,
Linq-Embed-Mistral__no_instr__proverb_fable__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.174957,0.240876,0.223539,0.249002,0.322031,0.377745,0.5751,0.703917,0.821756,0.894661,0.155689,0.326347,0.404192,0.790419,71.09,19.0,668,
Linq-Embed-Mistral__no_instr__proverb_only__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__moral_specific__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.114553,0.17757,0.158868,0.171732,0.245135,0.283234,0.479765,0.615818,0.744885,0.834531,0.103293,0.245509,0.330838,0.702096,107.27,36.5,668,
Linq-Embed-Mistral__moral_specific__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.049952,0.092648,0.074027,0.0752,0.119112,0.154017,0.301896,0.458633,0.605689,0.742789,0.047904,0.11976,0.184132,0.565868,153.32,75.0,668,
Linq-Embed-Mistral__moral_specific__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.108744,0.179935,0.150926,0.161727,0.2249,0.28493,0.445833,0.575574,0.746856,0.821881,0.115269,0.242515,0.317365,0.664671,111.38,37.5,668,
Linq-Embed-Mistral__moral_specific__cot_proverb_fable__gemma4-E2B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.12387,0.188526,0.16737,0.172979,0.246856,0.280863,0.458633,0.597904,0.747754,0.832809,0.110778,0.252994,0.326347,0.669162,111.36,34.5,668,
Linq-Embed-Mistral__moral_specific__cot_proverb_only__gemma4-E2B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.033012,0.064738,0.047781,0.050898,0.075474,0.104466,0.240644,0.382959,0.555838,0.713748,0.028443,0.082335,0.118263,0.491018,172.8,104.0,668,
Linq-Embed-Mistral__moral_specific__fable_cot_proverb__gemma4-E2B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.123707,0.19416,0.165995,0.164222,0.23755,0.279217,0.438623,0.563623,0.741068,0.847879,0.127246,0.245509,0.330838,0.652695,110.47,40.0,668,
Linq-Embed-Mistral__moral_specific__direct_moral_fable__gemma4-E2B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.132071,0.20669,0.178028,0.191417,0.262325,0.296382,0.493363,0.617315,0.744561,0.832136,0.13024,0.276946,0.348802,0.696108,105.06,27.0,668,
Linq-Embed-Mistral__moral_specific__direct_moral_only__gemma4-E2B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.066961,0.115113,0.101604,0.105763,0.171532,0.206038,0.363797,0.47016,0.624925,0.753443,0.047904,0.161677,0.26497,0.571856,147.07,64.0,668,
Linq-Embed-Mistral__moral_specific__fable_direct_moral__gemma4-E2B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.122396,0.194532,0.167177,0.180739,0.248253,0.29975,0.458558,0.581811,0.733234,0.831886,0.124251,0.258982,0.342814,0.667665,110.91,36.0,668,
Linq-Embed-Mistral__moral_specific__fable_proverb__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.091216,0.145147,0.129652,0.136652,0.203518,0.248004,0.446457,0.574676,0.755514,0.83483,0.068862,0.200599,0.287425,0.66018,114.04,39.5,668,
Linq-Embed-Mistral__moral_specific__proverb_fable__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.123839,0.189171,0.167944,0.186402,0.249775,0.284805,0.4749,0.592914,0.75267,0.821607,0.113772,0.260479,0.332335,0.681138,113.37,32.0,668,
Linq-Embed-Mistral__moral_specific__proverb_only__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__no_instr__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.17816,0.244562,0.232977,0.25731,0.349376,0.392515,0.582211,0.697879,0.805489,0.881986,0.151198,0.327844,0.435629,0.782934,75.33,18.0,668,
Linq-Embed-Mistral__no_instr__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.081334,0.133516,0.111388,0.115619,0.162924,0.216118,0.351771,0.470958,0.634656,0.746382,0.070359,0.181138,0.248503,0.576347,151.55,67.0,668,
Linq-Embed-Mistral__no_instr__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.192698,0.258042,0.243931,0.270459,0.349227,0.390494,0.584256,0.712151,0.82248,0.893438,0.170659,0.344311,0.434132,0.790419,73.21,18.0,668,
Linq-Embed-Mistral__no_instr__cot_proverb_fable__gemma4-E2B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.188075,0.24672,0.235562,0.238373,0.337899,0.3749,0.561702,0.684032,0.792914,0.865843,0.166168,0.308383,0.426647,0.769461,81.34,20.5,668,
Linq-Embed-Mistral__no_instr__cot_proverb_only__gemma4-E2B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.112399,0.162613,0.144194,0.161552,0.204192,0.236751,0.377246,0.474077,0.636128,0.759481,0.097305,0.223054,0.27994,0.577844,141.75,58.0,668,
Linq-Embed-Mistral__no_instr__fable_cot_proverb__gemma4-E2B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.197592,0.26025,0.246428,0.26225,0.347031,0.403044,0.583034,0.696083,0.818638,0.880614,0.172156,0.336826,0.431138,0.77994,75.97,17.0,668,
Linq-Embed-Mistral__no_instr__direct_moral_fable__gemma4-E2B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.178607,0.241459,0.230392,0.260604,0.338548,0.391617,0.578892,0.69002,0.82263,0.888423,0.149701,0.333832,0.42515,0.770958,75.82,18.0,668,
Linq-Embed-Mistral__no_instr__direct_moral_only__gemma4-E2B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.116545,0.169616,0.153633,0.171756,0.22752,0.279741,0.426372,0.543214,0.692789,0.782984,0.101796,0.230539,0.302395,0.63024,126.16,42.5,668,
Linq-Embed-Mistral__no_instr__fable_direct_moral__gemma4-E2B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.196463,0.262646,0.24798,0.265968,0.354516,0.390918,0.587774,0.714845,0.836577,0.892191,0.178144,0.336826,0.44012,0.785928,71.47,18.0,668,
Linq-Embed-Mistral__no_instr__fable_proverb__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.208032,0.277764,0.256806,0.268139,0.352645,0.403219,0.600125,0.717939,0.823578,0.883658,0.196108,0.344311,0.437126,0.79491,71.21,17.0,668,
Linq-Embed-Mistral__no_instr__proverb_fable__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.174957,0.240876,0.223539,0.249002,0.322031,0.377745,0.5751,0.703917,0.821756,0.894661,0.155689,0.326347,0.404192,0.790419,71.09,19.0,668,
Linq-Embed-Mistral__no_instr__proverb_only__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__moral_specific__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.125675,0.186078,0.170578,0.186203,0.260155,0.301347,0.482061,0.603842,0.77475,0.850524,0.107784,0.254491,0.353293,0.688623,103.8,29.5,668,
Linq-Embed-Mistral__moral_specific__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.075585,0.132105,0.1071,0.114795,0.161452,0.193663,0.355614,0.475599,0.623278,0.729217,0.079341,0.176647,0.230539,0.568862,155.41,69.5,668,
Linq-Embed-Mistral__moral_specific__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.108006,0.166853,0.153839,0.157211,0.244062,0.281512,0.458134,0.596756,0.746682,0.838024,0.083832,0.233533,0.344311,0.679641,108.78,35.0,668,
Linq-Embed-Mistral__moral_specific__cot_proverb_fable__gemma4-E4B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.11877,0.181198,0.160412,0.17505,0.234182,0.284232,0.474651,0.61225,0.748528,0.842889,0.106287,0.25,0.312874,0.685629,108.33,37.0,668,
Linq-Embed-Mistral__moral_specific__cot_proverb_only__gemma4-E4B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.046013,0.083503,0.067376,0.071357,0.107335,0.128069,0.239471,0.358134,0.540419,0.66986,0.037425,0.11976,0.163174,0.459581,191.89,120.0,668,
Linq-Embed-Mistral__moral_specific__fable_cot_proverb__gemma4-E4B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.115864,0.174,0.15706,0.166717,0.23493,0.289047,0.456687,0.593413,0.730664,0.835778,0.097305,0.242515,0.317365,0.673653,111.05,38.5,668,
Linq-Embed-Mistral__moral_specific__direct_moral_fable__gemma4-E4B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.134774,0.193463,0.180152,0.187949,0.268962,0.316467,0.498653,0.629815,0.775998,0.853743,0.115269,0.258982,0.357784,0.702096,101.4,29.0,668,
Linq-Embed-Mistral__moral_specific__direct_moral_only__gemma4-E4B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.088446,0.126824,0.117367,0.134381,0.179641,0.219736,0.38009,0.528668,0.688822,0.784755,0.07485,0.17515,0.230539,0.618263,134.85,57.5,668,
Linq-Embed-Mistral__moral_specific__fable_direct_moral__gemma4-E4B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.1318,0.19211,0.17313,0.176846,0.24995,0.301123,0.470434,0.601272,0.760679,0.848453,0.121257,0.244012,0.330838,0.679641,105.62,38.0,668,
Linq-Embed-Mistral__moral_specific__fable_proverb__gemma4-E4B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.091216,0.145147,0.129652,0.136652,0.203518,0.248004,0.446457,0.574676,0.755514,0.83483,0.068862,0.200599,0.287425,0.66018,114.04,39.5,668,
Linq-Embed-Mistral__moral_specific__proverb_fable__gemma4-E4B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.123839,0.189171,0.167944,0.186402,0.249775,0.284805,0.4749,0.592914,0.75267,0.821607,0.113772,0.260479,0.332335,0.681138,113.37,32.0,668,
Linq-Embed-Mistral__moral_specific__proverb_only__gemma4-E4B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,moral_specific,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__no_instr__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.194764,0.265704,0.248144,0.279316,0.354516,0.409556,0.603019,0.713947,0.831936,0.89521,0.169162,0.363772,0.452096,0.799401,70.82,15.0,668,
Linq-Embed-Mistral__no_instr__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.114073,0.174897,0.150923,0.151397,0.216317,0.251347,0.398927,0.517789,0.662924,0.750399,0.115269,0.217066,0.297904,0.616766,140.68,50.0,668,
Linq-Embed-Mistral__no_instr__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.210239,0.279586,0.259384,0.283358,0.352969,0.41754,0.601248,0.723179,0.838174,0.895359,0.188623,0.365269,0.449102,0.802395,70.72,14.0,668,
