run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
BGE-M3__moral_specific__cot_proverb_only__gemini__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.177751,0.233193,0.216679,0.22263,0.285828,0.332685,0.445709,0.557136,0.685679,0.773129,0.169162,0.282934,0.350299,0.63024,134.18,42.5,668,
BGE-M3__moral_specific__cot_proverb_fable__gemini__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.150841,0.208498,0.189355,0.204516,0.260554,0.29274,0.436203,0.568563,0.700125,0.786402,0.146707,0.263473,0.330838,0.652695,121.94,45.0,668,
BGE-M3__moral_specific__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.121683,0.172934,0.160206,0.178817,0.237001,0.268189,0.407685,0.541966,0.677994,0.785005,0.103293,0.239521,0.306886,0.636228,124.81,50.5,668,
BGE-M3__moral_specific__conceptual_abstract_only__gemini__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.163406,0.220997,0.202639,0.220734,0.276647,0.326173,0.481312,0.58523,0.716791,0.811377,0.148204,0.282934,0.344311,0.667665,114.17,33.0,668,
BGE-M3__moral_specific__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.146573,0.202294,0.187598,0.201173,0.26769,0.301023,0.449626,0.58024,0.736203,0.821332,0.128743,0.263473,0.338323,0.664671,110.51,42.0,668,
BGE-M3__moral_specific__fable_proverb__gemini__proverb,BGE-M3,BAAI/bge-m3,moral_specific,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.115445,0.169823,0.151354,0.1626,0.218388,0.256811,0.403194,0.518014,0.651073,0.773179,0.103293,0.223054,0.287425,0.615269,138.23,51.0,668,
BGE-M3__moral_specific__proverb_only__gemini__proverb,BGE-M3,BAAI/bge-m3,moral_specific,proverb_only,gemini,gemini-3-flash-preview,proverb,0.137602,0.185345,0.171299,0.181362,0.234107,0.270559,0.414471,0.529217,0.669935,0.761128,0.125749,0.233533,0.293413,0.601796,139.77,60.0,668,
BGE-M3__moral_specific__proverb_fable__gemini__proverb,BGE-M3,BAAI/bge-m3,moral_specific,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.125372,0.180738,0.160655,0.166717,0.225299,0.265195,0.417191,0.54748,0.69007,0.787575,0.11976,0.223054,0.288922,0.63024,127.3,51.5,668,
BGE-large-en-v1.5__general__fable_direct_moral__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.100498,0.142756,0.131496,0.140294,0.201297,0.24728,0.425749,0.53226,0.668987,0.780264,0.080838,0.178144,0.257485,0.61976,127.92,45.0,668,
BGE-large-en-v1.5__general__direct_moral_only__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.112878,0.169518,0.147823,0.153992,0.211302,0.259905,0.441417,0.575524,0.731986,0.832285,0.109281,0.214072,0.282934,0.651198,115.44,47.0,668,
BGE-large-en-v1.5__general__direct_moral_fable__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.153598,0.206732,0.192136,0.195334,0.271332,0.323179,0.476896,0.580988,0.730165,0.810778,0.140719,0.247006,0.333832,0.673653,112.08,32.5,668,
BGE-large-en-v1.5__general__fable_cot_proverb__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.09519,0.130797,0.127375,0.144711,0.203019,0.234057,0.388298,0.502545,0.661677,0.750599,0.065868,0.182635,0.251497,0.577844,137.75,62.5,668,
BGE-large-en-v1.5__general__cot_proverb_only__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.135083,0.17999,0.170698,0.180165,0.24249,0.281412,0.443164,0.549925,0.673154,0.778543,0.115269,0.238024,0.303892,0.616766,135.4,49.0,668,
BGE-large-en-v1.5__general__cot_proverb_fable__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.144219,0.198248,0.183479,0.209905,0.260155,0.298004,0.441766,0.551622,0.693438,0.782834,0.124251,0.275449,0.330838,0.636228,125.44,44.0,668,
BGE-large-en-v1.5__general__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.102407,0.140328,0.140287,0.168263,0.231238,0.265344,0.415195,0.529666,0.690868,0.78231,0.070359,0.209581,0.288922,0.633234,123.65,49.5,668,
BGE-large-en-v1.5__general__conceptual_abstract_only__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.127217,0.179989,0.164894,0.178693,0.240918,0.283358,0.451098,0.583333,0.739671,0.827969,0.116766,0.227545,0.296407,0.654192,113.95,44.0,668,
BGE-large-en-v1.5__general__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.145139,0.195143,0.184318,0.211252,0.269062,0.329391,0.484356,0.599875,0.73483,0.80998,0.122754,0.267964,0.327844,0.688623,107.8,32.0,668,
BGE-large-en-v1.5__general__fable_proverb__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.090907,0.128512,0.122463,0.143887,0.192839,0.240544,0.379691,0.49496,0.626272,0.747081,0.061377,0.185629,0.254491,0.580838,141.65,60.5,668,
BGE-large-en-v1.5__general__proverb_only__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,proverb_only,gemini,gemini-3-flash-preview,proverb,0.122735,0.163478,0.157432,0.172929,0.226946,0.258458,0.412625,0.518713,0.648752,0.761277,0.098802,0.224551,0.288922,0.588323,144.29,59.0,668,
BGE-large-en-v1.5__general__proverb_fable__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,general,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.129981,0.182075,0.172096,0.198378,0.25983,0.296158,0.432236,0.532685,0.669137,0.764696,0.107784,0.26497,0.333832,0.61976,130.53,41.0,668,
BGE-large-en-v1.5__moral_specific__fable_direct_moral__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.062165,0.105877,0.08917,0.088623,0.143239,0.1752,0.328693,0.441692,0.615968,0.726547,0.053892,0.136228,0.20509,0.52994,159.41,84.5,668,
BGE-large-en-v1.5__moral_specific__direct_moral_only__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.05587,0.090613,0.0858,0.093014,0.155165,0.18992,0.366267,0.518937,0.673253,0.77979,0.040419,0.134731,0.218563,0.60479,140.47,66.0,668,
BGE-large-en-v1.5__moral_specific__direct_moral_fable__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.084198,0.139448,0.115277,0.122829,0.169112,0.203593,0.37021,0.488024,0.642365,0.75514,0.085329,0.182635,0.236527,0.579341,147.81,64.0,668,
BGE-large-en-v1.5__moral_specific__fable_cot_proverb__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.069295,0.108484,0.094786,0.099601,0.146682,0.175749,0.312176,0.415694,0.588872,0.696806,0.05988,0.140719,0.196108,0.492515,169.33,102.0,668,
BGE-large-en-v1.5__moral_specific__cot_proverb_only__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.107768,0.148826,0.134146,0.144187,0.184381,0.217515,0.368987,0.469835,0.648129,0.745833,0.098802,0.19012,0.236527,0.558383,153.38,64.0,668,
BGE-large-en-v1.5__moral_specific__cot_proverb_fable__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.097007,0.146488,0.123512,0.125674,0.168563,0.208957,0.346482,0.474326,0.624052,0.718738,0.098802,0.173653,0.226048,0.576347,157.0,71.0,668,
BGE-large-en-v1.5__moral_specific__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.069944,0.112203,0.097009,0.091941,0.152121,0.188897,0.321557,0.456138,0.617939,0.72762,0.062874,0.139222,0.209581,0.550898,156.02,78.5,668,
BGE-large-en-v1.5__moral_specific__conceptual_abstract_only__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.060915,0.098574,0.088019,0.093588,0.146108,0.187026,0.378343,0.511252,0.657111,0.77248,0.040419,0.134731,0.197605,0.594311,143.91,64.0,668,
BGE-large-en-v1.5__moral_specific__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.085005,0.130716,0.112339,0.120384,0.164895,0.208408,0.368538,0.494486,0.656986,0.756886,0.076347,0.164671,0.224551,0.594311,140.48,65.0,668,
BGE-large-en-v1.5__moral_specific__fable_proverb__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.06189,0.102769,0.086516,0.086053,0.134681,0.164421,0.297081,0.419286,0.576722,0.697804,0.058383,0.13024,0.19012,0.505988,173.22,98.5,668,
BGE-large-en-v1.5__moral_specific__proverb_only__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,proverb_only,gemini,gemini-3-flash-preview,proverb,0.077372,0.109834,0.106071,0.123253,0.168713,0.200699,0.345983,0.446532,0.624526,0.735753,0.056886,0.166168,0.224551,0.523952,161.25,86.0,668,
BGE-large-en-v1.5__moral_specific__proverb_fable__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,moral_specific,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.083343,0.133296,0.116164,0.136228,0.179167,0.205913,0.334356,0.462849,0.611103,0.705689,0.068862,0.194611,0.247006,0.553892,162.46,78.5,668,
BGE-large-en-v1.5__default__fable_direct_moral__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.186572,0.247194,0.23258,0.269037,0.325674,0.385554,0.531836,0.640818,0.771307,0.853318,0.161677,0.335329,0.392216,0.729042,90.09,21.0,668,
BGE-large-en-v1.5__default__direct_moral_only__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.252721,0.323011,0.30547,0.323353,0.406163,0.454466,0.60489,0.711228,0.807959,0.878618,0.239521,0.405689,0.488024,0.775449,79.72,12.0,668,
BGE-large-en-v1.5__default__direct_moral_fable__gemini__direct_moral,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.250684,0.315468,0.304348,0.348303,0.409431,0.445384,0.606038,0.701971,0.813423,0.884531,0.22006,0.420659,0.492515,0.785928,75.31,11.0,668,
BGE-large-en-v1.5__default__fable_cot_proverb__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.16477,0.215672,0.208713,0.229666,0.304142,0.348503,0.513049,0.623328,0.75242,0.848179,0.133234,0.291916,0.374251,0.708084,95.47,25.0,668,
BGE-large-en-v1.5__default__cot_proverb_only__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.239782,0.300849,0.28277,0.294711,0.360155,0.390319,0.538698,0.642091,0.763149,0.8377,0.229042,0.366766,0.44012,0.711078,102.02,20.0,668,
BGE-large-en-v1.5__default__cot_proverb_fable__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.237263,0.309856,0.286861,0.30983,0.379117,0.42273,0.566717,0.671108,0.782535,0.85484,0.233533,0.386228,0.45509,0.748503,87.19,15.0,668,
BGE-large-en-v1.5__default__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.20034,0.255776,0.243801,0.266667,0.335254,0.370833,0.533333,0.662001,0.782186,0.849351,0.179641,0.323353,0.399701,0.751497,85.22,22.0,668,
BGE-large-en-v1.5__default__conceptual_abstract_only__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.265552,0.336375,0.314663,0.329391,0.403992,0.446407,0.610504,0.716567,0.817066,0.887824,0.258982,0.404192,0.483533,0.776946,76.87,12.0,668,
BGE-large-en-v1.5__default__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.266547,0.335701,0.319098,0.362425,0.420908,0.469187,0.624152,0.728044,0.833358,0.896956,0.245509,0.438623,0.507485,0.802395,68.54,10.0,668,
BGE-large-en-v1.5__default__fable_proverb__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.158974,0.216512,0.202462,0.22238,0.293563,0.33513,0.496856,0.610354,0.749975,0.835379,0.143713,0.284431,0.368263,0.702096,98.19,28.0,668,
BGE-large-en-v1.5__default__proverb_only__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,proverb_only,gemini,gemini-3-flash-preview,proverb,0.213258,0.26947,0.254788,0.26759,0.333807,0.372979,0.516891,0.6126,0.744261,0.834132,0.202096,0.330838,0.401198,0.681138,106.05,29.0,668,
BGE-large-en-v1.5__default__proverb_fable__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,default,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.210318,0.275923,0.256822,0.274251,0.345783,0.393563,0.556088,0.654067,0.781512,0.846707,0.194611,0.347305,0.422156,0.738024,88.62,20.0,668,
BGE-base-en-v1.5__no_instr__fable_direct_moral__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.113763,0.157578,0.146236,0.170309,0.217166,0.256238,0.411178,0.532884,0.690369,0.766717,0.092814,0.215569,0.278443,0.621257,129.0,52.0,668,
BGE-base-en-v1.5__no_instr__direct_moral_only__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.210247,0.280936,0.25568,0.270434,0.334082,0.385479,0.538448,0.668413,0.801472,0.868862,0.208084,0.345808,0.411677,0.742515,88.61,20.5,668,
BGE-base-en-v1.5__no_instr__direct_moral_fable__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.192825,0.254075,0.237679,0.259232,0.327769,0.374077,0.526322,0.635304,0.759731,0.867066,0.179641,0.32485,0.399701,0.721557,89.69,20.0,668,
BGE-base-en-v1.5__no_instr__fable_cot_proverb__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.109959,0.145954,0.140612,0.155015,0.213124,0.256362,0.396806,0.514122,0.661951,0.773877,0.08982,0.193114,0.26497,0.600299,133.77,55.5,668,
BGE-base-en-v1.5__no_instr__cot_proverb_only__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.212614,0.272015,0.25188,0.263772,0.320709,0.363972,0.49748,0.599825,0.732809,0.805289,0.200599,0.329341,0.393713,0.679641,117.27,26.5,668,
BGE-base-en-v1.5__no_instr__cot_proverb_fable__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.168936,0.225246,0.213501,0.231886,0.305289,0.361452,0.5123,0.611477,0.72268,0.816567,0.14521,0.299401,0.378743,0.688623,103.55,27.0,668,
BGE-base-en-v1.5__no_instr__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.127665,0.173396,0.161263,0.166168,0.233283,0.267964,0.426472,0.53503,0.679716,0.767166,0.113772,0.217066,0.293413,0.625749,127.73,47.0,668,
BGE-base-en-v1.5__no_instr__conceptual_abstract_only__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.220369,0.289552,0.26524,0.274276,0.347705,0.388897,0.561203,0.674651,0.791118,0.861901,0.226048,0.351796,0.426647,0.739521,89.89,21.0,668,
BGE-base-en-v1.5__no_instr__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.201525,0.260357,0.251069,0.27485,0.355988,0.402745,0.54496,0.661003,0.792141,0.868014,0.172156,0.342814,0.44012,0.741018,82.69,18.0,668,
BGE-base-en-v1.5__no_instr__fable_proverb__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.108602,0.148274,0.138037,0.149152,0.203219,0.251198,0.387051,0.505639,0.651771,0.75267,0.091317,0.188623,0.258982,0.595808,137.34,58.5,668,
BGE-base-en-v1.5__no_instr__proverb_only__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,proverb_only,gemini,gemini-3-flash-preview,proverb,0.190945,0.244569,0.228322,0.238124,0.297181,0.324476,0.470883,0.554591,0.696557,0.79506,0.184132,0.300898,0.357784,0.63024,125.1,37.5,668,
BGE-base-en-v1.5__no_instr__proverb_fable__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,no_instr,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.163522,0.216001,0.20222,0.218189,0.282161,0.328443,0.486826,0.599251,0.721457,0.810579,0.149701,0.270958,0.345808,0.682635,108.28,32.5,668,
BGE-base-en-v1.5__general__fable_direct_moral__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.071557,0.102421,0.09712,0.11023,0.16008,0.180963,0.331362,0.451971,0.58241,0.703518,0.053892,0.140719,0.197605,0.555389,167.34,80.0,668,
BGE-base-en-v1.5__general__direct_moral_only__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.152774,0.217378,0.192072,0.207011,0.258832,0.286352,0.444586,0.575075,0.724426,0.815868,0.152695,0.281437,0.33982,0.652695,118.8,40.0,668,
BGE-base-en-v1.5__general__direct_moral_fable__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.115526,0.16542,0.148033,0.151372,0.213224,0.248877,0.383882,0.516816,0.67727,0.763648,0.10479,0.211078,0.275449,0.606287,136.05,58.0,668,
BGE-base-en-v1.5__general__fable_cot_proverb__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.075969,0.104086,0.099279,0.105539,0.156911,0.184656,0.313523,0.425075,0.570135,0.691766,0.055389,0.13024,0.19012,0.517964,175.25,94.5,668,
BGE-base-en-v1.5__general__cot_proverb_only__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.160678,0.21236,0.193871,0.200424,0.253393,0.291492,0.409057,0.522954,0.665594,0.759481,0.154192,0.260479,0.311377,0.598802,140.74,57.0,668,
BGE-base-en-v1.5__general__cot_proverb_fable__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.119471,0.164762,0.152362,0.161677,0.22001,0.25,0.376821,0.494336,0.640544,0.733109,0.101796,0.215569,0.278443,0.58982,146.07,63.0,668,
BGE-base-en-v1.5__general__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.063123,0.094613,0.090129,0.105938,0.154466,0.191816,0.338423,0.452495,0.603244,0.705963,0.037425,0.137725,0.200599,0.550898,162.89,75.5,668,
BGE-base-en-v1.5__general__conceptual_abstract_only__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.140081,0.197422,0.176179,0.188847,0.241717,0.265818,0.455639,0.589122,0.724301,0.825299,0.134731,0.248503,0.30988,0.667665,118.5,42.0,668,
BGE-base-en-v1.5__general__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.117124,0.170667,0.152359,0.169661,0.221881,0.280813,0.408832,0.539571,0.687026,0.791517,0.10479,0.224551,0.287425,0.639222,126.59,53.5,668,
BGE-base-en-v1.5__general__fable_proverb__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.068978,0.097673,0.090237,0.101173,0.140195,0.168862,0.307809,0.422779,0.568288,0.681412,0.053892,0.127246,0.17515,0.519461,175.24,94.0,668,
BGE-base-en-v1.5__general__proverb_only__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,proverb_only,gemini,gemini-3-flash-preview,proverb,0.152212,0.20546,0.186714,0.193912,0.247605,0.274227,0.406138,0.516417,0.655614,0.752944,0.148204,0.254491,0.30988,0.591317,145.57,55.0,668,
BGE-base-en-v1.5__general__proverb_fable__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,general,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.104383,0.152556,0.133179,0.147206,0.188698,0.226622,0.367939,0.480614,0.623703,0.73488,0.095808,0.193114,0.238024,0.580838,145.42,62.0,668,
BGE-base-en-v1.5__moral_specific__fable_direct_moral__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.03621,0.060326,0.051504,0.050025,0.085279,0.106337,0.213074,0.328194,0.51265,0.628792,0.028443,0.067365,0.118263,0.435629,208.84,137.5,668,
BGE-base-en-v1.5__moral_specific__direct_moral_only__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.08518,0.139197,0.116662,0.124152,0.173054,0.211377,0.365245,0.48987,0.66265,0.776347,0.080838,0.187126,0.239521,0.579341,143.55,63.5,668,
BGE-base-en-v1.5__moral_specific__direct_moral_fable__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.074127,0.12591,0.09806,0.097405,0.134057,0.160729,0.28241,0.410529,0.568164,0.685679,0.088323,0.149701,0.200599,0.497006,180.66,104.5,668,
BGE-base-en-v1.5__moral_specific__fable_cot_proverb__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.032582,0.055008,0.048227,0.059805,0.084281,0.103743,0.207036,0.32268,0.500898,0.625399,0.020958,0.079341,0.113772,0.426647,211.9,139.0,668,
BGE-base-en-v1.5__moral_specific__cot_proverb_only__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.118141,0.158981,0.143127,0.148428,0.189271,0.213498,0.355763,0.482585,0.620459,0.732086,0.113772,0.191617,0.239521,0.570359,156.74,73.0,668,
BGE-base-en-v1.5__moral_specific__cot_proverb_fable__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.065287,0.106082,0.088646,0.088273,0.132161,0.159456,0.280464,0.391991,0.571282,0.669361,0.068862,0.127246,0.179641,0.483533,183.56,110.0,668,
BGE-base-en-v1.5__moral_specific__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.031005,0.053647,0.047736,0.051073,0.087799,0.109681,0.201522,0.338723,0.508059,0.640394,0.016467,0.073353,0.118263,0.449102,204.54,127.5,668,
BGE-base-en-v1.5__moral_specific__conceptual_abstract_only__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,moral_specific,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.080147,0.121658,0.110452,0.118263,0.174301,0.204466,0.361352,0.500798,0.656437,0.77006,0.065868,0.164671,0.23503,0.583832,147.74,64.0,668,
