run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
all-mpnet-base-v2__general__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.052525,0.093432,0.074414,0.072879,0.114471,0.139945,0.278867,0.39234,0.548004,0.684406,0.049401,0.118263,0.170659,0.489521,182.44,103.0,668,
all-mpnet-base-v2__general__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.048584,0.078219,0.072669,0.077969,0.131163,0.165319,0.32006,0.463598,0.621607,0.739746,0.02994,0.103293,0.176647,0.570359,153.24,74.5,668,
all-mpnet-base-v2__general__cot_proverb_fable__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.0381,0.060396,0.054226,0.062275,0.092216,0.121507,0.247006,0.373278,0.544137,0.676921,0.022455,0.085329,0.124251,0.476048,189.03,114.5,668,
all-mpnet-base-v2__general__cot_proverb_only__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.020945,0.042806,0.03536,0.036677,0.067615,0.094436,0.192216,0.280763,0.427246,0.5749,0.008982,0.058383,0.098802,0.360778,235.96,187.0,668,
all-mpnet-base-v2__general__fable_cot_proverb__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.035851,0.058382,0.053011,0.047904,0.097305,0.131287,0.256537,0.391567,0.556387,0.680664,0.022455,0.062874,0.125749,0.483533,180.58,109.0,668,
all-mpnet-base-v2__general__direct_moral_fable__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.065196,0.09156,0.088573,0.097156,0.147605,0.181662,0.3127,0.454416,0.586901,0.712275,0.04491,0.124251,0.19012,0.546407,165.19,83.0,668,
all-mpnet-base-v2__general__direct_moral_only__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.060276,0.088204,0.080255,0.08992,0.124326,0.149426,0.288174,0.437275,0.592365,0.703568,0.041916,0.122754,0.166168,0.534431,167.8,84.5,668,
all-mpnet-base-v2__general__fable_direct_moral__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.074347,0.101936,0.09763,0.105015,0.154341,0.181312,0.351422,0.471482,0.622056,0.734207,0.052395,0.133234,0.199102,0.571856,153.28,72.0,668,
all-mpnet-base-v2__general__fable_proverb__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.037382,0.055202,0.050888,0.054641,0.087325,0.108907,0.228693,0.362325,0.505514,0.650898,0.023952,0.065868,0.103293,0.464072,196.22,120.5,668,
all-mpnet-base-v2__general__proverb_fable__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.028533,0.044008,0.041054,0.042041,0.076347,0.090619,0.203268,0.320185,0.47016,0.626048,0.016467,0.047904,0.091317,0.407186,210.75,153.0,668,
all-mpnet-base-v2__general__proverb_only__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,general,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003611,0.012664,0.006196,0.00499,0.012625,0.021457,0.066018,0.128743,0.27006,0.410878,0.001497,0.005988,0.020958,0.19012,316.95,296.5,668,
all-mpnet-base-v2__moral_specific__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.030504,0.057699,0.044981,0.041043,0.075599,0.103468,0.218014,0.346357,0.533383,0.659681,0.025449,0.061377,0.109281,0.446108,195.37,127.5,668,
all-mpnet-base-v2__moral_specific__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.02717,0.051864,0.038686,0.043039,0.060928,0.078443,0.185554,0.288997,0.483832,0.61754,0.019461,0.062874,0.092814,0.393713,214.98,148.0,668,
all-mpnet-base-v2__moral_specific__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.033017,0.063989,0.04916,0.057735,0.079815,0.09501,0.209706,0.329441,0.524676,0.664845,0.025449,0.094311,0.122754,0.428144,194.06,136.5,668,
all-mpnet-base-v2__moral_specific__cot_proverb_fable__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.028223,0.052847,0.041163,0.048777,0.068338,0.090394,0.198353,0.30978,0.4749,0.601647,0.022455,0.065868,0.08982,0.405689,214.95,147.5,668,
all-mpnet-base-v2__moral_specific__cot_proverb_only__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.01302,0.035459,0.02364,0.025449,0.040544,0.065993,0.144436,0.234905,0.398678,0.531262,0.004491,0.052395,0.080838,0.314371,251.75,209.0,668,
all-mpnet-base-v2__moral_specific__fable_cot_proverb__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.021699,0.044385,0.037844,0.04476,0.076123,0.092265,0.196008,0.320235,0.484531,0.616218,0.010479,0.062874,0.107784,0.407186,212.33,158.0,668,
all-mpnet-base-v2__moral_specific__direct_moral_fable__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.040319,0.064468,0.055163,0.05998,0.087849,0.112026,0.231687,0.350175,0.513698,0.647355,0.02994,0.079341,0.118263,0.446108,194.7,133.0,668,
all-mpnet-base-v2__moral_specific__direct_moral_only__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.029312,0.051697,0.041445,0.041916,0.067315,0.090818,0.204017,0.320634,0.502395,0.635404,0.020958,0.056886,0.097305,0.414671,203.67,136.0,668,
all-mpnet-base-v2__moral_specific__fable_direct_moral__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.044507,0.072431,0.064037,0.071307,0.108583,0.139721,0.257834,0.364895,0.522879,0.648428,0.028443,0.097305,0.14521,0.456587,190.66,124.0,668,
all-mpnet-base-v2__moral_specific__fable_proverb__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.025403,0.043518,0.037775,0.044212,0.067091,0.081936,0.188648,0.313124,0.446457,0.593039,0.010479,0.05988,0.095808,0.413174,218.28,163.5,668,
all-mpnet-base-v2__moral_specific__proverb_fable__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.023108,0.040413,0.032638,0.03518,0.057136,0.068912,0.168164,0.29259,0.435304,0.575973,0.016467,0.04491,0.071856,0.398204,221.05,147.0,668,
all-mpnet-base-v2__moral_specific__proverb_only__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,moral_specific,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.002719,0.011377,0.005175,0.00524,0.011427,0.019411,0.06507,0.129291,0.268064,0.413323,0.001497,0.005988,0.017964,0.188623,315.01,298.0,668,
all-mpnet-base-v2__no_instr__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.107811,0.159152,0.147751,0.159281,0.234581,0.27505,0.4626,0.593463,0.743912,0.831387,0.080838,0.209581,0.30988,0.685629,104.88,35.0,668,
all-mpnet-base-v2__no_instr__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.091649,0.149069,0.128794,0.137325,0.196831,0.222879,0.380838,0.505614,0.683733,0.776846,0.082335,0.211078,0.27994,0.603293,135.41,54.5,668,
all-mpnet-base-v2__no_instr__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.117157,0.168593,0.159081,0.18241,0.251572,0.298952,0.482984,0.591143,0.739721,0.847605,0.088323,0.238024,0.326347,0.684132,100.43,30.0,668,
all-mpnet-base-v2__no_instr__cot_proverb_fable__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.091372,0.133031,0.12369,0.141517,0.194686,0.230714,0.384481,0.506387,0.656038,0.773827,0.070359,0.185629,0.247006,0.603293,131.89,58.0,668,
all-mpnet-base-v2__no_instr__cot_proverb_only__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.053321,0.086538,0.074394,0.08236,0.116617,0.14229,0.257909,0.381537,0.546806,0.653693,0.041916,0.116766,0.166168,0.482036,184.32,107.0,668,
all-mpnet-base-v2__no_instr__fable_cot_proverb__gemma4-E4B__cot_proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.087658,0.129197,0.118476,0.135928,0.189746,0.246906,0.406362,0.529765,0.686028,0.800374,0.065868,0.172156,0.238024,0.63024,122.41,51.0,668,
all-mpnet-base-v2__no_instr__direct_moral_fable__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.131383,0.182176,0.170582,0.177196,0.253643,0.291567,0.460379,0.597929,0.750649,0.832086,0.112275,0.233533,0.329341,0.681138,106.29,35.0,668,
all-mpnet-base-v2__no_instr__direct_moral_only__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.116891,0.164319,0.150581,0.167016,0.216592,0.261427,0.417315,0.548278,0.715644,0.801447,0.097305,0.218563,0.285928,0.636228,123.02,49.0,668,
all-mpnet-base-v2__no_instr__fable_direct_moral__gemma4-E4B__direct_moral,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.137608,0.197332,0.17943,0.183283,0.265195,0.313673,0.476322,0.618812,0.75257,0.830888,0.13024,0.241018,0.345808,0.706587,100.96,35.0,668,
all-mpnet-base-v2__no_instr__fable_proverb__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.078587,0.110322,0.104827,0.124276,0.168089,0.2,0.364097,0.482685,0.663673,0.772854,0.052395,0.151198,0.211078,0.586826,134.36,63.5,668,
all-mpnet-base-v2__no_instr__proverb_fable__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.075124,0.105638,0.101008,0.119361,0.163822,0.188698,0.332435,0.469411,0.637375,0.741317,0.050898,0.143713,0.20509,0.57485,146.48,73.0,668,
all-mpnet-base-v2__no_instr__proverb_only__gemma4-E4B__proverb,all-mpnet-base-v2,sentence-transformers/all-mpnet-base-v2,no_instr,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003143,0.013241,0.005944,0.006362,0.0127,0.024526,0.073877,0.138847,0.281562,0.425973,0.001497,0.008982,0.019461,0.200599,310.83,292.0,668,
all-MiniLM-L6-v2__general__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.090101,0.13103,0.120025,0.134681,0.18498,0.215768,0.330664,0.45484,0.62268,0.726397,0.077844,0.178144,0.23503,0.553892,153.99,76.0,668,
all-MiniLM-L6-v2__general__conceptual_abstract_only__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.098723,0.154808,0.129668,0.136826,0.181587,0.215444,0.360529,0.465669,0.62021,0.723129,0.098802,0.200599,0.258982,0.561377,159.57,68.0,668,
all-MiniLM-L6-v2__general__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.087891,0.124014,0.116264,0.12737,0.179117,0.207061,0.308109,0.427745,0.586003,0.70227,0.068862,0.167665,0.232036,0.522455,163.95,85.5,668,
all-MiniLM-L6-v2__general__cot_proverb_fable__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.081627,0.121447,0.109855,0.115818,0.170309,0.20766,0.337799,0.443338,0.608807,0.69743,0.070359,0.155689,0.22006,0.537425,164.5,83.0,668,
all-MiniLM-L6-v2__general__cot_proverb_only__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.082773,0.120167,0.11338,0.12732,0.177495,0.207335,0.320459,0.41744,0.545559,0.658982,0.05988,0.173653,0.229042,0.488024,186.71,112.5,668,
all-MiniLM-L6-v2__general__fable_cot_proverb__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.07424,0.109673,0.100177,0.104167,0.158982,0.201198,0.312525,0.41492,0.581337,0.693987,0.05988,0.139222,0.202096,0.510479,169.77,93.5,668,
all-MiniLM-L6-v2__general__direct_moral_fable__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.090622,0.132273,0.121408,0.13488,0.188573,0.228144,0.367091,0.476098,0.618688,0.721482,0.071856,0.184132,0.242515,0.570359,154.05,62.0,668,
all-MiniLM-L6-v2__general__direct_moral_only__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.098898,0.148075,0.134102,0.158159,0.203917,0.237849,0.373902,0.507161,0.640644,0.736951,0.080838,0.211078,0.273952,0.594311,148.43,60.5,668,
all-MiniLM-L6-v2__general__fable_direct_moral__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.086905,0.125137,0.115289,0.122305,0.177745,0.213997,0.341018,0.444286,0.580564,0.711976,0.067365,0.163174,0.230539,0.540419,161.73,77.0,668,
all-MiniLM-L6-v2__general__fable_proverb__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.050338,0.071703,0.06768,0.075274,0.11023,0.131038,0.242415,0.34274,0.492216,0.60983,0.032934,0.092814,0.140719,0.422156,206.21,150.0,668,
all-MiniLM-L6-v2__general__proverb_fable__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.049796,0.071335,0.066759,0.075125,0.108408,0.131662,0.235205,0.332186,0.466093,0.611502,0.031437,0.095808,0.134731,0.413174,209.93,153.5,668,
all-MiniLM-L6-v2__general__proverb_only__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,general,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003159,0.012857,0.00627,0.005739,0.013423,0.02001,0.070259,0.134731,0.274202,0.415868,0.001497,0.007485,0.023952,0.197605,311.05,294.0,668,
all-MiniLM-L6-v2__moral_specific__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.058699,0.100157,0.084696,0.094436,0.13488,0.169835,0.297106,0.401996,0.561577,0.694461,0.049401,0.137725,0.19012,0.502994,178.73,98.5,668,
all-MiniLM-L6-v2__moral_specific__conceptual_abstract_only__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.06412,0.110116,0.087242,0.085753,0.125898,0.157136,0.308308,0.432859,0.584805,0.690569,0.065868,0.131737,0.193114,0.531437,178.55,85.5,668,
all-MiniLM-L6-v2__moral_specific__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.056257,0.095064,0.077607,0.082161,0.116118,0.141866,0.279242,0.390394,0.522255,0.650973,0.049401,0.122754,0.169162,0.486527,196.33,110.5,668,
all-MiniLM-L6-v2__moral_specific__cot_proverb_fable__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.06147,0.100256,0.087397,0.093563,0.140095,0.164995,0.281138,0.395484,0.543638,0.662575,0.050898,0.134731,0.194611,0.495509,188.67,102.0,668,
all-MiniLM-L6-v2__moral_specific__cot_proverb_only__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.075889,0.115755,0.101279,0.103668,0.148204,0.173952,0.290269,0.387899,0.531038,0.667016,0.068862,0.149701,0.199102,0.462575,195.97,120.5,668,
all-MiniLM-L6-v2__moral_specific__fable_cot_proverb__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.053782,0.089372,0.07792,0.081961,0.126697,0.146233,0.256262,0.372605,0.516966,0.636153,0.041916,0.121257,0.181138,0.47006,201.95,122.0,668,
all-MiniLM-L6-v2__moral_specific__direct_moral_fable__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.067505,0.109826,0.093194,0.099451,0.140943,0.174975,0.303119,0.41235,0.568713,0.682435,0.058383,0.146707,0.202096,0.505988,176.91,97.0,668,
all-MiniLM-L6-v2__moral_specific__direct_moral_only__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.076138,0.124075,0.100865,0.110504,0.141742,0.173927,0.321257,0.456961,0.621083,0.719386,0.07485,0.161677,0.199102,0.553892,162.87,75.5,668,
all-MiniLM-L6-v2__moral_specific__fable_direct_moral__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.059929,0.101766,0.08399,0.098229,0.12752,0.157809,0.278518,0.398952,0.539795,0.657236,0.049401,0.148204,0.185629,0.488024,194.7,106.0,668,
all-MiniLM-L6-v2__moral_specific__fable_proverb__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.033028,0.053836,0.047292,0.057061,0.079242,0.088024,0.170459,0.28009,0.422705,0.575299,0.016467,0.077844,0.112275,0.36976,235.58,178.0,668,
all-MiniLM-L6-v2__moral_specific__proverb_fable__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.036708,0.062292,0.052375,0.054865,0.085853,0.095734,0.18024,0.289321,0.444112,0.583907,0.026946,0.080838,0.121257,0.386228,228.66,173.5,668,
all-MiniLM-L6-v2__moral_specific__proverb_only__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,moral_specific,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003159,0.012884,0.00627,0.005739,0.013423,0.02001,0.070758,0.136727,0.276198,0.419361,0.001497,0.007485,0.023952,0.200599,309.5,294.0,668,
all-MiniLM-L6-v2__no_instr__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.122664,0.178664,0.158972,0.175674,0.231238,0.281163,0.442515,0.567041,0.726148,0.819336,0.113772,0.233533,0.29491,0.663174,112.82,38.0,668,
all-MiniLM-L6-v2__no_instr__conceptual_abstract_only__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.130567,0.1933,0.168609,0.173029,0.235205,0.262226,0.439746,0.567166,0.698603,0.784581,0.128743,0.245509,0.318862,0.649701,124.47,41.0,668,
all-MiniLM-L6-v2__no_instr__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.116885,0.167653,0.15095,0.174501,0.21976,0.261178,0.423752,0.539995,0.682111,0.788723,0.10479,0.226048,0.282934,0.639222,126.33,46.0,668,
all-MiniLM-L6-v2__no_instr__cot_proverb_fable__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.124761,0.170757,0.163302,0.173728,0.248378,0.28518,0.423802,0.535155,0.667665,0.788822,0.106287,0.223054,0.308383,0.634731,128.34,41.0,668,
all-MiniLM-L6-v2__no_instr__cot_proverb_only__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.113809,0.164947,0.14716,0.154192,0.208234,0.236178,0.387201,0.477745,0.624027,0.735853,0.107784,0.211078,0.26497,0.558383,158.08,74.5,668,
all-MiniLM-L6-v2__no_instr__fable_cot_proverb__gemma4-31B__cot_proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.114517,0.157279,0.149021,0.157036,0.225025,0.264371,0.398428,0.508059,0.666816,0.772131,0.095808,0.20509,0.276946,0.609281,134.49,54.0,668,
all-MiniLM-L6-v2__no_instr__direct_moral_fable__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.133737,0.185727,0.173323,0.183533,0.257585,0.306662,0.458907,0.586751,0.723802,0.814795,0.113772,0.241018,0.323353,0.676647,112.72,34.5,668,
all-MiniLM-L6-v2__no_instr__direct_moral_only__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.163958,0.232082,0.207058,0.226447,0.283508,0.323952,0.490195,0.59244,0.731238,0.830714,0.16018,0.297904,0.371257,0.670659,111.73,28.0,668,
all-MiniLM-L6-v2__no_instr__fable_direct_moral__gemma4-31B__direct_moral,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.12838,0.181598,0.165279,0.180813,0.23982,0.280264,0.44254,0.556512,0.691966,0.800649,0.113772,0.233533,0.308383,0.654192,122.44,42.0,668,
all-MiniLM-L6-v2__no_instr__fable_proverb__gemma4-31B__proverb,all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,no_instr,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.075145,0.10214,0.097627,0.11018,0.152071,0.163548,0.291218,0.40519,0.582809,0.689546,0.056886,0.139222,0.187126,0.5,168.96,100.5,668,
