moral_id,moral_text,relevant_fable,ranked_ids,reciprocal_rank,r_at_1,r_at_5,r_at_10,ndcg_at_10,rank,latency_s
moral_0540,Often there is more good to be found in one man than in a crowd of people.,fable_0540,fable_0532|fable_0383|fable_0280|fable_0532|fable_0355|fable_0599|fable_0455|fable_0101|fable_0556|fable_0656,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0541,"If you don't speak out for others, there will be nobody left to speak out for you.",fable_0541,fable_0383|fable_0593|fable_0309|fable_0015|fable_0312|fable_0218|fable_0001|fable_0948|fable_0094|fable_0454,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0542,Tears don't always signify pity.,fable_0542,fable_0383|fable_0542|fable_0577|fable_0210|fable_0195|fable_0617|fable_0558|fable_0456|fable_0673|fable_0119,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0543,People with excellent qualities are often insulted by their inferiors.,fable_0543,fable_0383|fable_0532|fable_0386|fable_0461|fable_0644|fable_0519|fable_0554|fable_0669|fable_0146|fable_0596,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0544,"A bad man can come to ruin, but he is able to harm many other people first.",fable_0544,fable_0383|fable_0532|fable_0302|fable_0459|fable_0308|fable_0219|fable_0315|fable_0483|fable_0554|fable_0412,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0545,Any excuse will serve a tyrant.,fable_0545,fable_0644|fable_0130|fable_0646|fable_0670|fable_0550|fable_0622|fable_0103|fable_0058|fable_0640|fable_0690,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0546,Don't judge character by appearance.,fable_0546,fable_0532|fable_0383|fable_0650|fable_0110|fable_0546|fable_0116|fable_0330|fable_0483|fable_0317|fable_0561,0.2,0.0,1.0,1.0,0.38685280723454163,5,0.0
moral_0547,There is nothing more valuable than liberty.,fable_0547,fable_0547|fable_0606|fable_0552|fable_0650|fable_0338|fable_0252|fable_0658|fable_0702|fable_0272|fable_0366,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0548,"It is better to be injured with impunity, than to put ourselves in the power of another.",fable_0548,fable_0386|fable_0532|fable_0455|fable_0296|fable_0312|fable_0459|fable_0565|fable_0348|fable_0528|fable_0283,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0549,Humble commonalty easily finds safety in obscurity.,fable_0549,fable_0105|fable_0477|fable_0582|fable_0474|fable_0478|fable_0618|fable_0695|fable_0140|fable_0580|fable_0302,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0550,"We are not able to see our own faults: but as soon as others make a slip, we are ready to censure.",fable_0550,fable_0550|fable_0644|fable_0014|fable_0539|fable_0535|fable_0383|fable_0302|fable_0648|fable_0643|fable_0137,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0551,Choosing unworthy representatives can lead to humiliation and ongoing disrespect for the entire group.,fable_0551,fable_0532|fable_0383|fable_0312|fable_0705|fable_0459|fable_0590|fable_0379|fable_0128|fable_0120|fable_0698,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0552,Better to endure a small hardship than risk a greater one.,fable_0552,fable_0656|fable_0287|fable_0400|fable_0647|fable_0491|fable_0360|fable_0555|fable_0149|fable_0706|fable_0054,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0553,Life is a mixture of grief and joy.,fable_0553,fable_0360|fable_0553|fable_0560|fable_0558|fable_0577|fable_0584|fable_0442|fable_0634|fable_0357|fable_0459,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0554,Avoid the gain that exposes to hazard.,fable_0554,fable_0383|fable_0532|fable_0105|fable_0381|fable_0101|fable_0650|fable_0258|fable_0250|fable_0391|fable_0380,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0555,We must not require what is unreasonable.,fable_0555,fable_0555|fable_0280|fable_0086|fable_0648|fable_0542|fable_0105|fable_0706|fable_0277|fable_0037|fable_0667,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0556,The essence of authenticity cannot be replicated.,fable_0556,fable_0253|fable_0556|fable_0110|fable_0448|fable_0484|fable_0102|fable_0641|fable_0650|fable_0347|fable_0606,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0557,"The meaning is to be considered, not the mere words.",fable_0557,fable_0383|fable_0568|fable_0584|fable_0131|fable_0302|fable_0204|fable_0541|fable_0321|fable_0174|fable_0100,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0558,"Whatever happens, we must bear it with equanimity.",fable_0558,fable_0355|fable_0664|fable_0648|fable_0555|fable_0286|fable_0554|fable_0360|fable_0553|fable_0645|fable_0059,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0559,Don't go to extremes.,fable_0559,fable_0656|fable_0556|fable_0555|fable_0554|fable_0286|fable_0676|fable_0605|fable_0555|fable_0553|fable_0450,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0560,Kindness is never wasted.,fable_0560,fable_0656|fable_0285|fable_0430|fable_0250|fable_0280|fable_0174|fable_0654|fable_0569|fable_0000|fable_0146,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0561,The weak may find a way to avenge a wrong.,fable_0561,fable_0383|fable_0599|fable_0535|fable_0339|fable_0690|fable_0694|fable_0545|fable_0404|fable_0455|fable_0430,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0562,Know your enemies.,fable_0562,fable_0383|fable_0654|fable_0315|fable_0614|fable_0705|fable_0485|fable_0454|fable_0137|fable_0542|fable_0440,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0563,A fine coat is not always an indication of an attractive mind.,fable_0563,fable_0563|fable_0546|fable_0489|fable_0370|fable_0353|fable_0550|fable_0188|fable_0101|fable_0361|fable_0199,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0564,A little thing in hand is worth more than a great thing in prospect.,fable_0564,fable_0150|fable_0656|fable_0320|fable_0524|fable_0669|fable_0687|fable_0650|fable_0578|fable_0383|fable_0064,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0565,Don't be greedy.,fable_0565,fable_0383|fable_0256|fable_0018|fable_0181|fable_0568|fable_0556|fable_0100|fable_0650|fable_0524|fable_0408,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0566,Take care of the little things and the big things will take care of themselves.,fable_0566,fable_0568|fable_0656|fable_0101|fable_0002|fable_0149|fable_0551|fable_0575|fable_0650|fable_0174|fable_0115,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0567,Avoid overindulgence.,fable_0567,fable_0016|fable_0404|fable_0654|fable_0568|fable_0050|fable_0181|fable_0251|fable_0557|fable_0571|fable_0515,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0568,Everyone is more or less master of his own fate.,fable_0568,fable_0411|fable_0326|fable_0103|fable_0706|fable_0059|fable_0551|fable_0656|fable_0327|fable_0469|fable_0101,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0569,Wit outshines skill.,fable_0569,fable_0129|fable_0015|fable_0302|fable_0402|fable_0044|fable_0101|fable_0532|fable_0404|fable_0195|fable_0162,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0570,Each stage of life has its own gifts.,fable_0570,fable_0570|fable_0365|fable_0707|fable_0271|fable_0641|fable_0364|fable_0644|fable_0386|fable_0175|fable_0676,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0571,Don't deceive yourself.,fable_0571,fable_0571|fable_0497|fable_0500|fable_0394|fable_0111|fable_0327|fable_0087|fable_0248|fable_0028|fable_0375,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0572,"When a man has both an interest and an inclination to betray us, there's no trusting him.",fable_0572,fable_0315|fable_0383|fable_0101|fable_0048|fable_0459|fable_0324|fable_0570|fable_0390|fable_0402|fable_0262,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0573,"In times of peril, the truth may be bitter, but it can also be a means of escape.",fable_0573,fable_0383|fable_0545|fable_0308|fable_0561|fable_0144|fable_0375|fable_0404|fable_0648|fable_0100|fable_0553,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0574,Fear of the future can lead to actions that bring about the very fate we seek to avoid.,fable_0574,fable_0383|fable_0660|fable_0285|fable_0149|fable_0691|fable_0657|fable_0198|fable_0605|fable_0026|fable_0566,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0575,"We must help one another, for if a neighbor falls, their burden will fall on you.",fable_0575,fable_0280|fable_0031|fable_0016|fable_0599|fable_0390|fable_0687|fable_0302|fable_0550|fable_0507|fable_0249,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0576,The grass is always greener on the other side of the fence.,fable_0576,fable_0039|fable_0277|fable_0474|fable_0330|fable_0209|fable_0101|fable_0569|fable_0264|fable_0350|fable_0656,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0577,Professional mourners serve those who pay the most.,fable_0577,fable_0577|fable_0531|fable_0251|fable_0152|fable_0175|fable_0650|fable_0661|fable_0673|fable_0581|fable_0014,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0578,Justice is fickle.,fable_0578,fable_0383|fable_0402|fable_0251|fable_0406|fable_0539|fable_0355|fable_0656|fable_0557|fable_0587|fable_0409,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0579,Honor the customs of the household you enter.,fable_0579,fable_0383|fable_0593|fable_0134|fable_0579|fable_0298|fable_0478|fable_0479|fable_0470|fable_0667|fable_0698,0.25,0.0,1.0,1.0,0.43067655807339306,4,0.0
moral_0580,"No matter how you brag, you can be undone.",fable_0580,fable_0532|fable_0383|fable_0040|fable_0272|fable_0611|fable_0251|fable_0587|fable_0498|fable_0286|fable_0016,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0581,Do not let your fancy make you forget realities.,fable_0581,fable_0383|fable_0485|fable_0411|fable_0127|fable_0484|fable_0559|fable_0560|fable_0143|fable_0575|fable_0557,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0582,Better to face a known danger than to trust a deceitful promise of safety.,fable_0582,fable_0383|fable_0424|fable_0315|fable_0538|fable_0064|fable_0045|fable_0391|fable_0484|fable_0118|fable_0359,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0583,Look at the source when placing the blame.,fable_0583,fable_0411|fable_0568|fable_0648|fable_0103|fable_0586|fable_0576|fable_0642|fable_0010|fable_0051|fable_0706,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0584,It is better to be loved than feared.,fable_0584,fable_0386|fable_0532|fable_0315|fable_0109|fable_0459|fable_0696|fable_0620|fable_0702|fable_0656|fable_0546,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0585,Foresake the hard when an easier way is available.,fable_0585,fable_0667|fable_0197|fable_0484|fable_0078|fable_0303|fable_0560|fable_0576|fable_0251|fable_0132|fable_0374,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0586,Even gods may not know everything.,fable_0586,fable_0586|fable_0411|fable_0611|fable_0586|fable_0557|fable_0560|fable_0436|fable_0476|fable_0164|fable_0352,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0587,Act as you profess to believe.,fable_0587,fable_0383|fable_0539|fable_0137|fable_0100|fable_0169|fable_0588|fable_0483|fable_0040|fable_0406|fable_0587,0.1,0.0,0.0,1.0,0.2890648263178879,10,0.0
moral_0588,Respect is often better shown by refraining from disrespect.,fable_0588,fable_0386|fable_0656|fable_0308|fable_0620|fable_0101|fable_0016|fable_0624|fable_0064|fable_0402|fable_0559,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0589,"Sometimes, Wicked people commit crime in haste but are not punished until much later.",fable_0589,fable_0383|fable_0532|fable_0539|fable_0302|fable_0301|fable_0137|fable_0195|fable_0406|fable_0444|fable_0670,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0590,Watch the actions of your enemy.,fable_0590,fable_0383|fable_0532|fable_0459|fable_0315|fable_0422|fable_0148|fable_0424|fable_0406|fable_0339|fable_0282,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0591,Care defines ability.,fable_0591,fable_0650|fable_0532|fable_0538|fable_0560|fable_0556|fable_0105|fable_0656|fable_0625|fable_0135|fable_0655,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0592,A humble life free from danger is more valuable than a life of luxury filled with peril.,fable_0592,fable_0532|fable_0383|fable_0101|fable_0150|fable_0280|fable_0554|fable_0567|fable_0647|fable_0676|fable_0656,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0593,Nature reveals itself.,fable_0593,fable_0568|fable_0135|fable_0600|fable_0555|fable_0509|fable_0648|fable_0115|fable_0101|fable_0140|fable_0705,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0594,Never trust a known deceiver.,fable_0594,fable_0653|fable_0190|fable_0395|fable_0315|fable_0583|fable_0424|fable_0504|fable_0312|fable_0137|fable_0538,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0595,Do not neglect the loyalty of old friends to please new acquaintances.,fable_0595,fable_0532|fable_0383|fable_0643|fable_0014|fable_0146|fable_0007|fable_0173|fable_0303|fable_0694|fable_0654,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0596,Know yourself and your limits.,fable_0596,fable_0375|fable_0055|fable_0101|fable_0100|fable_0083|fable_0567|fable_0477|fable_0106|fable_0056|fable_0381,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0597,Flatterers are not to be trusted.,fable_0597,fable_0251|fable_0044|fable_0274|fable_0443|fable_0383|fable_0254|fable_0101|fable_0043|fable_0597|fable_0315,0.1111111111111111,0.0,0.0,1.0,0.3010299956639812,9,0.0
moral_0598,Do not boast lest you be taken down.,fable_0598,fable_0043|fable_0611|fable_0381|fable_0581|fable_0105|fable_0150|fable_0101|fable_0584|fable_0444|fable_0177,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0599,Trust but verify.,fable_0599,fable_0064|fable_0384|fable_0182|fable_0303|fable_0255|fable_0584|fable_0054|fable_0507|fable_0455|fable_0424,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0600,The great do not always prevail.,fable_0600,fable_0600|fable_0581|fable_0380|fable_0532|fable_0650|fable_0054|fable_0400|fable_0102|fable_0016|fable_0404,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0601,Falsehood is with all men.,fable_0601,fable_0302|fable_0301|fable_0137|fable_0254|fable_0559|fable_0644|fable_0174|fable_0115|fable_0584|fable_0347,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0602,Consider all before you judge.,fable_0602,fable_0383|fable_0648|fable_0303|fable_0115|fable_0064|fable_0137|fable_0353|fable_0336|fable_0456|fable_0531,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0603,People that live by example need to look closely at the example they are following.,fable_0603,fable_0383|fable_0532|fable_0312|fable_0302|fable_0137|fable_0694|fable_0539|fable_0650|fable_0551|fable_0602,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0604,Know your place.,fable_0604,fable_0383|fable_0532|fable_0530|fable_0326|fable_0593|fable_0686|fable_0312|fable_0160|fable_0592|fable_0539,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0605,Be watchful or all will be lost.,fable_0605,fable_0532|fable_0383|fable_0612|fable_0705|fable_0455|fable_0094|fable_0188|fable_0654|fable_0481|fable_0103,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0606,It is better to endure short-term struggles for long-term benefits than the other way around.,fable_0606,fable_0149|fable_0002|fable_0150|fable_0650|fable_0680|fable_0356|fable_0564|fable_0557|fable_0107|fable_0656,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0607,When fools fight others run away with the prize.,fable_0607,fable_0532|fable_0402|fable_0280|fable_0594|fable_0647|fable_0629|fable_0661|fable_0648|fable_0690|fable_0708,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0608,There is no easy choice during desperate times.,fable_0608,fable_0657|fable_0280|fable_0459|fable_0375|fable_0464|fable_0078|fable_0285|fable_0690|fable_0302|fable_0411,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0609,Do not dwell on what has passed.,fable_0609,fable_0609|fable_0706|fable_0360|fable_0555|fable_0130|fable_0601|fable_0560|fable_0598|fable_0556|fable_0570,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0610,Sadness is a part of life.,fable_0610,fable_0360|fable_0655|fable_0354|fable_0673|fable_0554|fable_0449|fable_0578|fable_0555|fable_0610|fable_0616,0.1111111111111111,0.0,0.0,1.0,0.3010299956639812,9,0.0
moral_0611,"Destroy the seed of evil, or it will grow up to your ruin.",fable_0611,fable_0611|fable_0650|fable_0280|fable_0656|fable_0527|fable_0644|fable_0101|fable_0115|fable_0286|fable_0664,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0612,Action is more valuable than arguments.,fable_0612,fable_0059|fable_0301|fable_0402|fable_0015|fable_0103|fable_0362|fable_0054|fable_0580|fable_0217|fable_0371,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0613,Nature reveals itself.,fable_0613,fable_0611|fable_0568|fable_0509|fable_0509|fable_0133|fable_0105|fable_0509|fable_0418|fable_0554|fable_0135,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0614,It's easy to put off today what can be done tomorrow.,fable_0614,fable_0706|fable_0286|fable_0365|fable_0002|fable_0014|fable_0138|fable_0650|fable_0566|fable_0143|fable_0571,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0615,Be prepared to defend your position.,fable_0615,fable_0383|fable_0706|fable_0375|fable_0188|fable_0180|fable_0619|fable_0434|fable_0654|fable_0149|fable_0015,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0616,Greed often overreaches itself.,fable_0616,fable_0383|fable_0256|fable_0568|fable_0557|fable_0555|fable_0050|fable_0181|fable_0576|fable_0657|fable_0258,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0617,Be careful what you wish for.,fable_0617,fable_0383|fable_0497|fable_0181|fable_0708|fable_0258|fable_0284|fable_0078|fable_0662|fable_0161|fable_0657,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0618,Degrading your opponents only diminishes your own victory.,fable_0618,fable_0383|fable_0532|fable_0406|fable_0701|fable_0545|fable_0303|fable_0455|fable_0658|fable_0340|fable_0402,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0619,Pick your enemies.,fable_0619,fable_0383|fable_0485|fable_0424|fable_0118|fable_0315|fable_0454|fable_0406|fable_0302|fable_0647|fable_0705,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0620,Flatterers are not to be trusted.,fable_0620,fable_0386|fable_0101|fable_0251|fable_0052|fable_0042|fable_0044|fable_0439|fable_0402|fable_0298|fable_0429,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0621,Every tale is not to be believed.,fable_0621,fable_0064|fable_0143|fable_0251|fable_0115|fable_0302|fable_0137|fable_0553|fable_0066|fable_0361|fable_0197,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0622,"Value is what others think of you, not what you think of yourself.",fable_0622,fable_0383|fable_0532|fable_0460|fable_0050|fable_0444|fable_0644|fable_0581|fable_0054|fable_0488|fable_0106,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0623,There is danger in the silent enemy.,fable_0623,fable_0391|fable_0383|fable_0454|fable_0312|fable_0422|fable_0424|fable_0128|fable_0708|fable_0459|fable_0339,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0624,We should not love our homeland so much that we ignore the possibility of finding greater happiness elsewhere.,fable_0624,fable_0141|fable_0658|fable_0478|fable_0298|fable_0264|fable_0622|fable_0330|fable_0538|fable_0115|fable_0654,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0625,A small inconvenience is compensated for by a greater usefulness.,fable_0625,fable_0548|fable_0568|fable_0156|fable_0464|fable_0663|fable_0131|fable_0651|fable_0567|fable_0054|fable_0694,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0626,It's wise to think before we speak.,fable_0626,fable_0040|fable_0383|fable_0317|fable_0042|fable_0656|fable_0011|fable_0012|fable_0108|fable_0584|fable_0375,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0627,A wise person will not attempt anything without having the right means to achieve it.,fable_0627,fable_0375|fable_0280|fable_0568|fable_0650|fable_0435|fable_0059|fable_0624|fable_0141|fable_0653|fable_0054,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0628,Trusting as you wish to be trusted doesn't work between a rogue and an honest person. ,fable_0628,fable_0383|fable_0459|fable_0398|fable_0302|fable_0422|fable_0339|fable_0315|fable_0402|fable_0306|fable_0559,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0629,Pride and vanity leads to our downfall.,fable_0629,fable_0380|fable_0581|fable_0110|fable_0688|fable_0050|fable_0177|fable_0648|fable_0016|fable_0484|fable_0658,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0630,We should not to conclude that we are allowed to do to other people's things what is permitted to them in their own houses.,fable_0630,fable_0383|fable_0630|fable_0532|fable_0350|fable_0488|fable_0455|fable_0152|fable_0227|fable_0654|fable_0587,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0631,The life of the poor is often safer than the life of the rich.,fable_0631,fable_0105|fable_0150|fable_0280|fable_0154|fable_0568|fable_0657|fable_0682|fable_0648|fable_0016|fable_0101,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0632,What we are forced to do by a greater power and necessity is not truly our own action.,fable_0632,fable_0706|fable_0640|fable_0033|fable_0568|fable_0103|fable_0587|fable_0643|fable_0623|fable_0554|fable_0101,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0633,Famous beauties are rarely lucky.,fable_0633,fable_0005|fable_0057|fable_0366|fable_0330|fable_0568|fable_0661|fable_0460|fable_0523|fable_0380|fable_0427,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0634,"Do not fear death, as it is the final goodbye to all the troubles, pains, and dangers of life.",fable_0634,fable_0706|fable_0343|fable_0280|fable_0628|fable_0381|fable_0567|fable_0545|fable_0365|fable_0557|fable_0458,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0635,Beware those who value their gain more than their love.,fable_0635,fable_0383|fable_0532|fable_0220|fable_0707|fable_0249|fable_0152|fable_0557|fable_0498|fable_0050|fable_0010,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0636,Arrogant fools have no true influence.,fable_0636,fable_0381|fable_0280|fable_0532|fable_0581|fable_0688|fable_0596|fable_0016|fable_0668|fable_0200|fable_0263,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0637,"In all disputes, those who keep their opponents afraid of revenge come out best.",fable_0637,fable_0383|fable_0532|fable_0454|fable_0402|fable_0656|fable_0406|fable_0678|fable_0339|fable_0545|fable_0315,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0638,Men would bear their misfortunes more patiently if they considered the ones of others.,fable_0638,fable_0340|fable_0348|fable_0655|fable_0578|fable_0530|fable_0280|fable_0647|fable_0286|fable_0031|fable_0587,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0639,The shortest and surest way of doing things is best.,fable_0639,fable_0568|fable_0040|fable_0375|fable_0012|fable_0105|fable_0690|fable_0656|fable_0286|fable_0140|fable_0371,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0640,"When we are avoiding present dangers, we should not fall into even worse peril.",fable_0640,fable_0375|fable_0298|fable_0004|fable_0484|fable_0045|fable_0084|fable_0101|fable_0393|fable_0287|fable_0452,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0641,An alliance with the powerless is futile.,fable_0641,fable_0009|fable_0532|fable_0593|fable_0224|fable_0280|fable_0312|fable_0628|fable_0459|fable_0101|fable_0094,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0642,There is a clever way of joking between seriousness and jest that brings both enjoyment and benefit.,fable_0642,fable_0077|fable_0120|fable_0142|fable_0388|fable_0022|fable_0014|fable_0606|fable_0134|fable_0546|fable_0383,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0643,Honors change behavior.,fable_0643,fable_0369|fable_0677|fable_0360|fable_0286|fable_0251|fable_0150|fable_0548|fable_0209|fable_0061|fable_0385,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0644,"Do not mock the feelings of old age, as no one can escape them if they go on living.",fable_0644,fable_0644|fable_0369|fable_0212|fable_0706|fable_0580|fable_0659|fable_0459|fable_0664|fable_0577|fable_0445,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0645,All things are to be done in their own time.,fable_0645,fable_0555|fable_0706|fable_0584|fable_0650|fable_0138|fable_0066|fable_0002|fable_0149|fable_0564|fable_0701,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0646,"Big talkers are not suited for trust, business, or conversation.",fable_0646,fable_0383|fable_0645|fable_0629|fable_0229|fable_0568|fable_0255|fable_0404|fable_0108|fable_0651|fable_0646,0.1,0.0,0.0,1.0,0.2890648263178879,10,0.0
moral_0647,Putting up with one insult invites another.,fable_0647,fable_0383|fable_0532|fable_0404|fable_0653|fable_0186|fable_0168|fable_0256|fable_0101|fable_0306|fable_0145,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0648,Only untrustworthy people blame the consequences of their own actions on others.,fable_0648,fable_0411|fable_0648|fable_0103|fable_0355|fable_0587|fable_0569|fable_0556|fable_0013|fable_0533|fable_0706,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0649,Embrace your own strengths.,fable_0649,fable_0656|fable_0160|fable_0121|fable_0555|fable_0105|fable_0658|fable_0276|fable_0487|fable_0102|fable_0649,0.1,0.0,0.0,1.0,0.2890648263178879,10,0.0
moral_0650,Consider the consequences of your actions.,fable_0650,fable_0383|fable_0419|fable_0100|fable_0665|fable_0375|fable_0405|fable_0286|fable_0101|fable_0427|fable_0264,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0651,What a person does through another is truly their own action.,fable_0651,fable_0383|fable_0532|fable_0404|fable_0554|fable_0428|fable_0414|fable_0308|fable_0433|fable_0106|fable_0648,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0652,"Many people fear danger where there is none, and feel safe where there is danger: put things in perspective.",fable_0652,fable_0402|fable_0381|fable_0569|fable_0283|fable_0451|fable_0295|fable_0417|fable_0391|fable_0648|fable_0289,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0653,It's better to ignore an insult from one troublemaker than to bring a whole crowd of trouble upon yourself.,fable_0653,fable_0653|fable_0532|fable_0416|fable_0004|fable_0280|fable_0553|fable_0094|fable_0460|fable_0302|fable_0014,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0654,"Do not trade what might come, which is uncertain, for present opportunities, which can never be regained.",fable_0654,fable_0671|fable_0279|fable_0355|fable_0655|fable_0043|fable_0496|fable_0607|fable_0181|fable_0101|fable_0287,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0655,"Everything pleases at first, but nothing pleases for long.",fable_0655,fable_0383|fable_0550|fable_0450|fable_0492|fable_0505|fable_0018|fable_0356|fable_0664|fable_0557|fable_0548,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0656,"We should not be upset by the words of our teachers, since those words are usually the cause of many good things.",fable_0656,fable_0656|fable_0280|fable_0101|fable_0360|fable_0611|fable_0555|fable_0369|fable_0574|fable_0104|fable_0059,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0657,"It's wise and kind to be considerate of one another, for no one knows their own end.",fable_0657,fable_0706|fable_0280|fable_0595|fable_0656|fable_0147|fable_0568|fable_0354|fable_0427|fable_0302|fable_0016,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0658,There is no wealth greater than liberty.,fable_0658,fable_0547|fable_0606|fable_0252|fable_0554|fable_0251|fable_0650|fable_0324|fable_0258|fable_0664|fable_0663,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0659,"True worth should be measured by character and deeds, not by outward appearances.",fable_0659,fable_0628|fable_0569|fable_0533|fable_0384|fable_0403|fable_0550|fable_0489|fable_0110|fable_0561|fable_0662,0.0,0.0,0.0,0.0,0.0,,0.0
