model_alias,model_id,instruction_variant,corpus_config,corpus_description,corpus_template,summary_generator,summary_generator_model_id,generator_prompt_variant,exp_id,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,ft_experiment,ft_model_key,train_source,train_corpus_config,train_corpus_description,train_corpus_template,train_summary_generator,train_summary_generator_model_id,train_generator_prompt_variant,storal_size,storal_n_requested,storal_length_range,loss,temperature,epochs,early_stopping_metric,seed,batch_size,gradient_accumulation_steps,learning_rate,lora_r,lora_alpha,lora_dropout,model_output_dir,notes
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,2026-05-19_13-27-24_qwen3_4b_s1000,0.41066,0.464926,0.458478,0.481337,0.595659,0.653318,0.816916,0.884007,0.943363,0.960354,0.365269,0.564371,0.676647,0.922156,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,2026-05-19_18-43-48_qwen3_4b_s1000,0.258959,0.306283,0.30266,0.325474,0.438249,0.493688,0.686427,0.796507,0.894785,0.940344,0.197605,0.414671,0.535928,0.862275,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,2026-05-19_17-55-03_qwen3_4b_s1000,0.282047,0.331478,0.322248,0.349676,0.44516,0.485978,0.708533,0.819361,0.898852,0.940993,0.23503,0.423653,0.531437,0.878743,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,direct_moral,2026-05-19_17-08-05_qwen3_4b_s1000,0.350916,0.406586,0.396024,0.426896,0.529741,0.604516,0.785853,0.858483,0.926372,0.958882,0.303892,0.51497,0.609281,0.901198,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,2026-05-19_13-27-24_qwen3_4b_s1000,0.422491,0.481525,0.47405,0.519212,0.612974,0.659281,0.811502,0.887874,0.945459,0.96749,0.377246,0.60479,0.691617,0.923653,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,2026-05-19_18-43-48_qwen3_4b_s1000,0.22159,0.279568,0.268929,0.286776,0.408932,0.467315,0.658982,0.760304,0.869137,0.92772,0.178144,0.38024,0.51497,0.827844,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,2026-05-19_17-55-03_qwen3_4b_s1000,0.243289,0.301629,0.284607,0.32762,0.406213,0.474701,0.672031,0.79738,0.891442,0.937101,0.194611,0.428144,0.504491,0.860778,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,2026-05-19_17-08-05_qwen3_4b_s1000,0.340485,0.399967,0.385398,0.414646,0.515245,0.587151,0.763099,0.851472,0.918089,0.956138,0.29491,0.513473,0.606287,0.892216,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,2026-05-19_13-27-24_qwen3_4b_s1000,0.407035,0.466284,0.45804,0.502395,0.596332,0.646382,0.811128,0.886452,0.940444,0.969336,0.357784,0.591317,0.672156,0.922156,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,2026-05-19_18-43-48_qwen3_4b_s1000,0.238704,0.297377,0.283848,0.304666,0.414122,0.473428,0.638199,0.750125,0.853842,0.928219,0.196108,0.399701,0.517964,0.818862,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,2026-05-19_17-55-03_qwen3_4b_s1000,0.262305,0.323949,0.306814,0.336677,0.434855,0.494461,0.683508,0.788797,0.88493,0.938298,0.22006,0.432635,0.52994,0.856287,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,2026-05-19_17-08-05_qwen3_4b_s1000,0.33881,0.405805,0.387477,0.418313,0.523553,0.586602,0.768189,0.8376,0.924152,0.960953,0.306886,0.517964,0.621257,0.884731,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,2026-05-19_13-27-24_qwen3_4b_s1000,0.411164,0.46313,0.467179,0.513323,0.62011,0.663772,0.821607,0.882759,0.940469,0.964521,0.342814,0.600299,0.700599,0.916168,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,2026-05-19_18-43-48_qwen3_4b_s1000,0.240789,0.282627,0.282923,0.304616,0.414945,0.46774,0.672181,0.777196,0.895259,0.935429,0.170659,0.383234,0.508982,0.836826,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,2026-05-19_17-55-03_qwen3_4b_s1000,0.252825,0.292974,0.291659,0.32258,0.416517,0.464746,0.682011,0.78251,0.889845,0.930838,0.185629,0.396707,0.5,0.848802,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-31B,google/gemma-4-31B-it,cot_proverb,2026-05-19_17-08-05_qwen3_4b_s1000,0.343364,0.389825,0.385943,0.42238,0.518338,0.595284,0.759032,0.847555,0.921407,0.961477,0.287425,0.502994,0.598802,0.893713,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,2026-05-19_13-27-24_qwen3_4b_s1000,0.399247,0.452011,0.44894,0.498079,0.589446,0.653643,0.812375,0.883683,0.937849,0.960903,0.336826,0.58982,0.67515,0.920659,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,2026-05-19_18-43-48_qwen3_4b_s1000,0.265379,0.316858,0.306891,0.329815,0.430264,0.484406,0.696058,0.795908,0.89244,0.942465,0.208084,0.416168,0.520958,0.860778,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,2026-05-19_17-55-03_qwen3_4b_s1000,0.273265,0.321892,0.310725,0.340469,0.42762,0.492665,0.698528,0.811352,0.9002,0.941791,0.221557,0.42515,0.522455,0.871257,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,cot_proverb,2026-05-19_17-08-05_qwen3_4b_s1000,0.335498,0.384578,0.37893,0.415369,0.50988,0.583458,0.760205,0.858059,0.92727,0.959356,0.276946,0.5,0.592814,0.908683,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_only,Generated proverb only.,{proverb},gemini,gemini-3-flash-preview,proverb,2026-05-19_13-27-24_qwen3_4b_s1000,0.304736,0.348952,0.336838,0.349301,0.438398,0.50998,0.681038,0.782136,0.859631,0.911178,0.266467,0.422156,0.507485,0.830838,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_only,Generated proverb only.,{proverb},gemma4-E2B,google/gemma-4-E2B-it,proverb,2026-05-19_18-43-48_qwen3_4b_s1000,0.01042,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_only,Generated proverb only.,{proverb},gemma4-E4B,google/gemma-4-E4B-it,proverb,2026-05-19_17-55-03_qwen3_4b_s1000,0.01042,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_only,Generated proverb only.,{proverb},gemma4-31B,google/gemma-4-31B-it,proverb,2026-05-19_17-08-05_qwen3_4b_s1000,0.01042,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemini,gemini-3-flash-preview,proverb,2026-05-19_13-27-24_qwen3_4b_s1000,0.39986,0.443548,0.44685,0.484681,0.591367,0.666542,0.807535,0.891068,0.937001,0.964222,0.330838,0.567365,0.663174,0.92515,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemma4-E2B,google/gemma-4-E2B-it,proverb,2026-05-19_18-43-48_qwen3_4b_s1000,0.291769,0.3476,0.329338,0.360504,0.442166,0.519536,0.720858,0.831287,0.919885,0.955763,0.241018,0.453593,0.537425,0.886228,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemma4-E4B,google/gemma-4-E4B-it,proverb,2026-05-19_17-55-03_qwen3_4b_s1000,0.291769,0.3476,0.329338,0.360504,0.442166,0.519536,0.720858,0.831287,0.919885,0.955763,0.241018,0.453593,0.537425,0.886228,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemma4-31B,google/gemma-4-31B-it,proverb,2026-05-19_17-08-05_qwen3_4b_s1000,0.291769,0.3476,0.329338,0.360504,0.442166,0.519536,0.720858,0.831287,0.919885,0.955763,0.241018,0.453593,0.537425,0.886228,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,2026-05-19_13-27-24_qwen3_4b_s1000,0.406655,0.456335,0.452474,0.486702,0.587151,0.650724,0.807535,0.886327,0.940993,0.964795,0.347305,0.576347,0.670659,0.926647,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,proverb,2026-05-19_18-43-48_qwen3_4b_s1000,0.28445,0.338663,0.325429,0.365993,0.449626,0.511302,0.706861,0.829691,0.918688,0.95514,0.229042,0.459581,0.541916,0.889222,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,proverb,2026-05-19_17-55-03_qwen3_4b_s1000,0.28445,0.338663,0.325429,0.365993,0.449626,0.511302,0.706861,0.829691,0.918688,0.95514,0.229042,0.459581,0.541916,0.889222,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,proverb,2026-05-19_17-08-05_qwen3_4b_s1000,0.28445,0.338663,0.325429,0.365993,0.449626,0.511302,0.706861,0.829691,0.918688,0.95514,0.229042,0.459581,0.541916,0.889222,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s1000,1000,"[30, 300]",InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,raw,Original MORABLES fable text only.,{fable},,,,2026-05-19_18-47-46_qwen3_4b_sfull,0.304952,0.365791,0.34698,0.376248,0.463897,0.51991,0.709007,0.806761,0.910404,0.957036,0.26497,0.471557,0.564371,0.866766,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,sfull,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_only,Generated direct moral only.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,2026-05-19_15-20-05_qwen3_4b_sfull,0.346258,0.396145,0.392704,0.427146,0.522081,0.565744,0.708957,0.806013,0.88241,0.926272,0.291916,0.501497,0.597305,0.85479,ft_12_storal_transfer_clustered,qwen3_4b,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,sfull,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_12_storal_transfer_clustered/models/qwen3_4b,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
