run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
BGE-large-en-v1.5__no_instr__cot_proverb_only__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.241047,0.3034,0.281408,0.305314,0.348952,0.39022,0.519536,0.623104,0.7626,0.828169,0.23503,0.371257,0.420659,0.69012,107.49,24.0,668,
BGE-large-en-v1.5__no_instr__cot_proverb_fable__gemini__cot_proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.219873,0.287699,0.27029,0.297231,0.368862,0.409157,0.573703,0.666068,0.783708,0.863623,0.20509,0.372754,0.449102,0.744012,85.55,17.0,668,
BGE-large-en-v1.5__no_instr__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.182669,0.238497,0.227872,0.253368,0.325699,0.373278,0.523603,0.655439,0.773229,0.840245,0.157186,0.30988,0.389222,0.741018,89.38,24.5,668,
BGE-large-en-v1.5__no_instr__conceptual_abstract_only__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.248437,0.321792,0.293263,0.31235,0.367864,0.431163,0.590768,0.705514,0.810604,0.886327,0.252994,0.389222,0.449102,0.772455,79.89,14.0,668,
BGE-large-en-v1.5__no_instr__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.248613,0.307708,0.304448,0.341941,0.426372,0.464321,0.623478,0.730314,0.826846,0.89229,0.206587,0.411677,0.511976,0.806886,68.09,10.0,668,
BGE-large-en-v1.5__no_instr__fable_proverb__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.1483,0.203151,0.190407,0.219336,0.281337,0.333234,0.49758,0.613772,0.731063,0.829691,0.13024,0.275449,0.348802,0.709581,98.91,29.0,668,
BGE-large-en-v1.5__no_instr__proverb_only__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,proverb_only,gemini,gemini-3-flash-preview,proverb,0.212713,0.268509,0.252735,0.26996,0.326747,0.358109,0.506113,0.594361,0.721332,0.823453,0.202096,0.332335,0.389222,0.666168,111.7,26.0,668,
BGE-large-en-v1.5__no_instr__proverb_fable__gemini__proverb,BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.203239,0.266154,0.253008,0.265694,0.358084,0.392615,0.577021,0.6625,0.760579,0.857635,0.191617,0.329341,0.42515,0.75,87.77,20.0,668,
BGE-base-en-v1.5__default__fable_direct_moral__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.124592,0.168051,0.159569,0.181063,0.236851,0.28256,0.442515,0.535454,0.7002,0.776048,0.094311,0.233533,0.299401,0.631737,122.09,41.5,668,
BGE-base-en-v1.5__default__direct_moral_only__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.220026,0.290247,0.267893,0.293787,0.351497,0.403393,0.579017,0.689721,0.81225,0.872081,0.202096,0.371257,0.428144,0.763473,83.5,18.0,668,
BGE-base-en-v1.5__default__direct_moral_fable__gemini__direct_moral,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.202182,0.267473,0.251438,0.281811,0.350125,0.400798,0.551572,0.653992,0.786876,0.878468,0.185629,0.350299,0.429641,0.733533,84.22,18.0,668,
BGE-base-en-v1.5__default__fable_cot_proverb__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.119271,0.157586,0.152236,0.176697,0.22762,0.26739,0.418363,0.539496,0.671158,0.783308,0.091317,0.217066,0.284431,0.633234,126.94,50.0,668,
BGE-base-en-v1.5__default__cot_proverb_only__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.221015,0.281545,0.262553,0.273678,0.336602,0.37248,0.506836,0.624102,0.744885,0.818787,0.211078,0.344311,0.405689,0.697605,110.74,23.0,668,
BGE-base-en-v1.5__default__cot_proverb_fable__gemini__cot_proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.18739,0.243828,0.234106,0.2498,0.33024,0.375349,0.522655,0.638074,0.74481,0.825424,0.158683,0.32485,0.405689,0.717066,97.63,24.0,668,
BGE-base-en-v1.5__default__fable_conceptual_abstract__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.128001,0.174087,0.16216,0.182984,0.233358,0.288847,0.43775,0.55514,0.681487,0.791966,0.103293,0.23503,0.299401,0.648204,121.44,43.0,668,
BGE-base-en-v1.5__default__conceptual_abstract_only__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.231119,0.300861,0.282089,0.291317,0.381911,0.429217,0.574227,0.682086,0.814795,0.885729,0.229042,0.366766,0.45509,0.747006,82.65,15.0,668,
BGE-base-en-v1.5__default__conceptual_abstract_fable__gemini__conceptual_abstract,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.220176,0.283735,0.268009,0.292216,0.363273,0.405464,0.574401,0.679117,0.802695,0.880364,0.203593,0.366766,0.446108,0.760479,76.88,17.0,668,
BGE-base-en-v1.5__default__fable_proverb__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.121111,0.159005,0.152862,0.163473,0.223129,0.246831,0.406562,0.517864,0.669711,0.761103,0.092814,0.206587,0.282934,0.609281,131.12,53.5,668,
BGE-base-en-v1.5__default__proverb_only__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,proverb_only,gemini,gemini-3-flash-preview,proverb,0.199897,0.257089,0.237873,0.253343,0.30524,0.346582,0.494411,0.591692,0.71986,0.800873,0.191617,0.318862,0.368263,0.661677,118.68,31.0,668,
BGE-base-en-v1.5__default__proverb_fable__gemini__proverb,BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.181066,0.231755,0.221891,0.245534,0.306961,0.340245,0.508159,0.608558,0.735928,0.823204,0.157186,0.303892,0.374251,0.693114,102.87,30.0,668,
E5-mistral-7b__moral_specific__fable_direct_moral__gemini__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.294627,0.37116,0.35636,0.380963,0.47752,0.537425,0.707435,0.813972,0.891118,0.92772,0.272455,0.465569,0.562874,0.853293,51.52,7.0,668,
E5-mistral-7b__moral_specific__direct_moral_only__gemini__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.258268,0.326524,0.31774,0.338373,0.436627,0.489795,0.632211,0.718862,0.818463,0.867914,0.229042,0.432635,0.52994,0.770958,82.71,8.0,668,
E5-mistral-7b__moral_specific__direct_moral_fable__gemini__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.118627,0.18805,0.154134,0.16477,0.206712,0.24748,0.378468,0.490669,0.66759,0.779765,0.125749,0.248503,0.296407,0.580838,139.01,62.5,668,
E5-mistral-7b__moral_specific__fable_cot_proverb__gemini__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.309108,0.375999,0.371507,0.396956,0.49995,0.554416,0.711502,0.792216,0.868912,0.93251,0.278443,0.473054,0.577844,0.838323,54.94,6.0,668,
E5-mistral-7b__moral_specific__cot_proverb_only__gemini__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.25066,0.313252,0.3029,0.319536,0.403568,0.451846,0.580714,0.685604,0.789571,0.840619,0.229042,0.398204,0.480539,0.751497,95.49,13.0,668,
E5-mistral-7b__moral_specific__cot_proverb_fable__gemini__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.115406,0.181529,0.152682,0.168313,0.208633,0.239296,0.386776,0.486452,0.671058,0.766567,0.115269,0.251497,0.299401,0.568862,140.41,63.5,668,
E5-mistral-7b__moral_specific__fable_conceptual_abstract__gemini__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.284073,0.367111,0.349647,0.380689,0.480439,0.555888,0.732211,0.807585,0.882759,0.933408,0.254491,0.473054,0.567365,0.847305,53.35,7.0,668,
E5-mistral-7b__moral_specific__conceptual_abstract_only__gemini__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.249056,0.325099,0.307508,0.335753,0.420933,0.481537,0.658558,0.730739,0.825299,0.882884,0.232036,0.42515,0.513473,0.785928,77.71,8.0,668,
E5-mistral-7b__moral_specific__conceptual_abstract_fable__gemini__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.115072,0.184382,0.151646,0.163947,0.205339,0.234955,0.378119,0.486103,0.671357,0.774027,0.122754,0.248503,0.299401,0.577844,139.2,62.5,668,
E5-mistral-7b__moral_specific__fable_proverb__gemini__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.294002,0.363079,0.353647,0.383009,0.471208,0.534706,0.703643,0.802994,0.876871,0.928119,0.26497,0.474551,0.555389,0.847305,55.8,7.0,668,
E5-mistral-7b__moral_specific__proverb_only__gemini__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,proverb_only,gemini,gemini-3-flash-preview,proverb,0.222913,0.280433,0.269942,0.284805,0.360654,0.406213,0.555364,0.670135,0.772231,0.832934,0.199102,0.362275,0.434132,0.727545,101.29,18.0,668,
E5-mistral-7b__moral_specific__proverb_fable__gemini__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.108625,0.178031,0.146385,0.157161,0.203518,0.24002,0.371981,0.490294,0.678568,0.777645,0.110778,0.242515,0.299401,0.565868,138.95,71.0,668,
E5-large-v2__default__fable_direct_moral__gemini__direct_moral,E5-large-v2,intfloat/e5-large-v2,default,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.230104,0.294687,0.282247,0.298179,0.391941,0.436028,0.584431,0.669885,0.811327,0.881836,0.211078,0.368263,0.471557,0.751497,78.74,13.0,668,
E5-large-v2__default__direct_moral_only__gemini__direct_moral,E5-large-v2,intfloat/e5-large-v2,default,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.2138,0.283734,0.259012,0.268937,0.338099,0.386751,0.548827,0.659805,0.770709,0.855838,0.209581,0.347305,0.422156,0.739521,94.51,20.0,668,
E5-large-v2__default__direct_moral_fable__gemini__direct_moral,E5-large-v2,intfloat/e5-large-v2,default,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.272155,0.345353,0.327183,0.349501,0.435005,0.481712,0.644212,0.730339,0.838623,0.908733,0.254491,0.422156,0.522455,0.805389,65.42,9.0,668,
E5-large-v2__default__fable_cot_proverb__gemini__cot_proverb,E5-large-v2,intfloat/e5-large-v2,default,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.233236,0.299167,0.279555,0.303044,0.366043,0.414047,0.554266,0.660753,0.803069,0.873428,0.217066,0.375749,0.452096,0.736527,83.32,15.0,668,
E5-large-v2__default__cot_proverb_only__gemini__cot_proverb,E5-large-v2,intfloat/e5-large-v2,default,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.206594,0.2673,0.241942,0.247929,0.298154,0.323453,0.485304,0.608807,0.721657,0.813872,0.208084,0.317365,0.371257,0.681138,116.45,36.5,668,
E5-large-v2__default__cot_proverb_fable__gemini__cot_proverb,E5-large-v2,intfloat/e5-large-v2,default,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.266144,0.331632,0.315858,0.337625,0.412275,0.466367,0.616891,0.704192,0.813648,0.888947,0.247006,0.414671,0.492515,0.77994,73.67,11.0,668,
E5-large-v2__default__fable_conceptual_abstract__gemini__conceptual_abstract,E5-large-v2,intfloat/e5-large-v2,default,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.237555,0.301493,0.291351,0.321183,0.405564,0.457011,0.603767,0.691791,0.807485,0.892465,0.212575,0.392216,0.48503,0.776946,75.36,11.0,668,
E5-large-v2__default__conceptual_abstract_only__gemini__conceptual_abstract,E5-large-v2,intfloat/e5-large-v2,default,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.212368,0.278918,0.26318,0.282285,0.363423,0.408383,0.547555,0.636128,0.77747,0.850699,0.196108,0.362275,0.443114,0.706587,95.03,16.0,668,
E5-large-v2__default__conceptual_abstract_fable__gemini__conceptual_abstract,E5-large-v2,intfloat/e5-large-v2,default,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.277792,0.346859,0.334496,0.366492,0.448253,0.499002,0.639446,0.741018,0.839122,0.909331,0.248503,0.450599,0.531437,0.815868,63.04,8.0,668,
E5-large-v2__default__fable_proverb__gemini__proverb,E5-large-v2,intfloat/e5-large-v2,default,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.223655,0.279901,0.269177,0.293039,0.366118,0.401447,0.555564,0.670509,0.774276,0.856387,0.200599,0.353293,0.44012,0.757485,86.1,18.0,668,
E5-large-v2__default__proverb_only__gemini__proverb,E5-large-v2,intfloat/e5-large-v2,default,proverb_only,gemini,gemini-3-flash-preview,proverb,0.192099,0.246871,0.225568,0.240095,0.280963,0.321532,0.481138,0.580364,0.694785,0.78745,0.185629,0.299401,0.342814,0.649701,124.54,35.5,668,
E5-large-v2__default__proverb_fable__gemini__proverb,E5-large-v2,intfloat/e5-large-v2,default,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.248831,0.309699,0.298545,0.327969,0.401048,0.443563,0.608807,0.701771,0.802819,0.880514,0.221557,0.393713,0.467066,0.776946,76.4,13.0,668,
E5-base-v2__no_instr__fable_direct_moral__gemini__direct_moral,E5-base-v2,intfloat/e5-base-v2,no_instr,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.154019,0.206002,0.1966,0.221981,0.288323,0.331712,0.493688,0.598553,0.734157,0.824501,0.127246,0.276946,0.359281,0.679641,103.49,30.0,668,
E5-base-v2__no_instr__direct_moral_only__gemini__direct_moral,E5-base-v2,intfloat/e5-base-v2,no_instr,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.244366,0.314696,0.295639,0.312026,0.392839,0.445833,0.592615,0.704591,0.802246,0.878318,0.229042,0.389222,0.476048,0.770958,82.0,12.0,668,
E5-base-v2__no_instr__direct_moral_fable__gemini__direct_moral,E5-base-v2,intfloat/e5-base-v2,no_instr,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.242659,0.30593,0.292468,0.327021,0.391717,0.441717,0.595185,0.697979,0.81512,0.888698,0.217066,0.39521,0.47006,0.784431,73.12,13.5,668,
E5-base-v2__no_instr__fable_cot_proverb__gemini__cot_proverb,E5-base-v2,intfloat/e5-base-v2,no_instr,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.161833,0.212379,0.19956,0.217715,0.277071,0.334581,0.490644,0.595758,0.717889,0.817764,0.142216,0.275449,0.344311,0.679641,105.49,30.0,668,
E5-base-v2__no_instr__cot_proverb_only__gemini__cot_proverb,E5-base-v2,intfloat/e5-base-v2,no_instr,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.227132,0.286957,0.266868,0.290469,0.336203,0.377969,0.529242,0.647181,0.74501,0.830664,0.22006,0.353293,0.405689,0.712575,110.58,24.0,668,
E5-base-v2__no_instr__cot_proverb_fable__gemini__cot_proverb,E5-base-v2,intfloat/e5-base-v2,no_instr,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.248518,0.307685,0.298068,0.319087,0.397829,0.431312,0.571158,0.683159,0.790843,0.863698,0.229042,0.387725,0.471557,0.767964,82.15,14.0,668,
E5-base-v2__no_instr__fable_conceptual_abstract__gemini__conceptual_abstract,E5-base-v2,intfloat/e5-base-v2,no_instr,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.164759,0.211943,0.21241,0.241367,0.322455,0.351572,0.497006,0.596657,0.729765,0.815494,0.128743,0.299401,0.399701,0.682635,104.35,27.5,668,
E5-base-v2__no_instr__conceptual_abstract_only__gemini__conceptual_abstract,E5-base-v2,intfloat/e5-base-v2,no_instr,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.254395,0.329187,0.307441,0.330813,0.408209,0.443588,0.593313,0.701123,0.817615,0.883982,0.25,0.407186,0.486527,0.76497,78.72,12.0,668,
E5-base-v2__no_instr__conceptual_abstract_fable__gemini__conceptual_abstract,E5-base-v2,intfloat/e5-base-v2,no_instr,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.246149,0.311979,0.298045,0.330015,0.401272,0.441417,0.605439,0.711627,0.818538,0.887999,0.223054,0.402695,0.48503,0.793413,71.69,12.5,668,
E5-base-v2__no_instr__fable_proverb__gemini__proverb,E5-base-v2,intfloat/e5-base-v2,no_instr,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.138741,0.183553,0.174193,0.188523,0.251821,0.309082,0.473703,0.57999,0.712874,0.80005,0.118263,0.232036,0.315868,0.66018,111.3,35.5,668,
E5-base-v2__no_instr__proverb_only__gemini__proverb,E5-base-v2,intfloat/e5-base-v2,no_instr,proverb_only,gemini,gemini-3-flash-preview,proverb,0.197762,0.2544,0.236719,0.243887,0.308234,0.346532,0.48977,0.59496,0.728244,0.81502,0.19012,0.30988,0.375749,0.664671,117.4,30.0,668,
E5-base-v2__no_instr__proverb_fable__gemini__proverb,E5-base-v2,intfloat/e5-base-v2,no_instr,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.209464,0.268691,0.256465,0.274227,0.353718,0.397979,0.560679,0.654915,0.77984,0.84511,0.194611,0.336826,0.42515,0.732036,87.94,19.0,668,
Multilingual-E5-large-instruct__moral_specific__fable_direct_moral__gemini__direct_moral,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.229339,0.299555,0.280707,0.296881,0.376771,0.423353,0.539321,0.644112,0.766542,0.843039,0.217066,0.375749,0.464072,0.718563,97.07,14.0,668,
Multilingual-E5-large-instruct__moral_specific__direct_moral_only__gemini__direct_moral,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.227288,0.297421,0.275833,0.300349,0.362151,0.401622,0.556986,0.651846,0.776123,0.853668,0.211078,0.389222,0.452096,0.717066,96.89,16.0,668,
Multilingual-E5-large-instruct__moral_specific__direct_moral_fable__gemini__direct_moral,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.253391,0.326463,0.303267,0.319087,0.393014,0.439097,0.575449,0.683558,0.815868,0.876846,0.251497,0.389222,0.480539,0.748503,84.38,13.0,668,
Multilingual-E5-large-instruct__moral_specific__fable_cot_proverb__gemini__cot_proverb,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.226851,0.291176,0.276418,0.303767,0.368987,0.416592,0.538024,0.625973,0.757335,0.84229,0.206587,0.389222,0.452096,0.700599,101.45,15.0,668,
Multilingual-E5-large-instruct__moral_specific__cot_proverb_only__gemini__cot_proverb,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.211631,0.265795,0.25285,0.265569,0.330115,0.358209,0.485753,0.594012,0.733907,0.823902,0.194611,0.329341,0.398204,0.667665,111.97,26.0,668,
Multilingual-E5-large-instruct__moral_specific__cot_proverb_fable__gemini__cot_proverb,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.258495,0.325723,0.307722,0.32475,0.398403,0.436926,0.566517,0.659032,0.779341,0.857834,0.247006,0.408683,0.477545,0.730539,89.01,13.0,668,
Multilingual-E5-large-instruct__moral_specific__fable_conceptual_abstract__gemini__conceptual_abstract,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.217274,0.28732,0.265783,0.293812,0.35494,0.39985,0.549152,0.658508,0.768663,0.847904,0.208084,0.368263,0.443114,0.732036,96.66,16.5,668,
Multilingual-E5-large-instruct__moral_specific__conceptual_abstract_only__gemini__conceptual_abstract,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.199636,0.276578,0.245181,0.257161,0.320983,0.370409,0.532485,0.660654,0.786053,0.860878,0.200599,0.341317,0.405689,0.726048,94.85,20.0,668,
Multilingual-E5-large-instruct__moral_specific__conceptual_abstract_fable__gemini__conceptual_abstract,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.238948,0.305892,0.288881,0.31754,0.382111,0.422455,0.57243,0.694137,0.800274,0.872879,0.221557,0.392216,0.461078,0.758982,85.21,14.5,668,
Multilingual-E5-large-instruct__moral_specific__fable_proverb__gemini__proverb,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.194733,0.258026,0.244588,0.277695,0.339471,0.386926,0.534107,0.630514,0.759182,0.833308,0.166168,0.362275,0.423653,0.709581,101.08,20.0,668,
Multilingual-E5-large-instruct__moral_specific__proverb_only__gemini__proverb,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,proverb_only,gemini,gemini-3-flash-preview,proverb,0.195252,0.259051,0.232989,0.239421,0.293039,0.332011,0.479366,0.584531,0.713174,0.791916,0.200599,0.306886,0.363772,0.658683,120.09,34.0,668,
Multilingual-E5-large-instruct__moral_specific__proverb_fable__gemini__proverb,Multilingual-E5-large-instruct,intfloat/multilingual-e5-large-instruct,moral_specific,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.233501,0.296945,0.284825,0.312051,0.383109,0.42727,0.574576,0.678219,0.782011,0.864022,0.209581,0.39521,0.468563,0.751497,89.66,13.0,668,
Multilingual-E5-large__default__fable_direct_moral__gemini__direct_moral,Multilingual-E5-large,intfloat/multilingual-e5-large,default,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.208075,0.267414,0.253757,0.273703,0.349726,0.393164,0.557884,0.649426,0.757435,0.825674,0.187126,0.341317,0.416168,0.73503,97.46,20.0,668,
Multilingual-E5-large__default__direct_moral_only__gemini__direct_moral,Multilingual-E5-large,intfloat/multilingual-e5-large,default,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.225104,0.292247,0.275811,0.285704,0.375724,0.412799,0.568688,0.677146,0.798453,0.872505,0.212575,0.363772,0.461078,0.755988,84.57,15.0,668,
Multilingual-E5-large__default__direct_moral_fable__gemini__direct_moral,Multilingual-E5-large,intfloat/multilingual-e5-large,default,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.263057,0.334066,0.317516,0.349501,0.4248,0.474177,0.607285,0.737774,0.846956,0.885254,0.247006,0.428144,0.510479,0.812874,69.22,9.0,668,
Multilingual-E5-large__default__fable_cot_proverb__gemini__cot_proverb,Multilingual-E5-large,intfloat/multilingual-e5-large,default,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.200815,0.259901,0.246888,0.273129,0.341791,0.381038,0.516617,0.626722,0.750898,0.828393,0.179641,0.341317,0.417665,0.699102,102.06,21.0,668,
Multilingual-E5-large__default__cot_proverb_only__gemini__cot_proverb,Multilingual-E5-large,intfloat/multilingual-e5-large,default,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.228198,0.287241,0.269434,0.281537,0.34264,0.376896,0.522206,0.628917,0.760479,0.828967,0.211078,0.353293,0.408683,0.700599,106.06,27.0,668,
Multilingual-E5-large__default__cot_proverb_fable__gemini__cot_proverb,Multilingual-E5-large,intfloat/multilingual-e5-large,default,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.262487,0.331612,0.312205,0.333508,0.40504,0.449501,0.594361,0.702894,0.803967,0.869711,0.25,0.416168,0.489521,0.773952,81.02,11.0,668,
Multilingual-E5-large__default__fable_conceptual_abstract__gemini__conceptual_abstract,Multilingual-E5-large,intfloat/multilingual-e5-large,default,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.211842,0.27438,0.259298,0.293039,0.354266,0.39254,0.533608,0.649975,0.765519,0.823852,0.19012,0.360778,0.435629,0.729042,96.2,19.0,668,
Multilingual-E5-large__default__conceptual_abstract_only__gemini__conceptual_abstract,Multilingual-E5-large,intfloat/multilingual-e5-large,default,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.216534,0.284713,0.263298,0.283283,0.350225,0.395334,0.53488,0.649077,0.801223,0.88266,0.20509,0.360778,0.434132,0.726048,88.88,19.0,668,
Multilingual-E5-large__default__conceptual_abstract_fable__gemini__conceptual_abstract,Multilingual-E5-large,intfloat/multilingual-e5-large,default,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.25921,0.325404,0.310712,0.345085,0.412774,0.452819,0.623503,0.733608,0.832735,0.89481,0.233533,0.42515,0.498503,0.80988,68.86,11.0,668,
