run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
BGE-M3__general__fable_direct_moral__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,general,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.149792,0.212986,0.195903,0.213698,0.286876,0.325773,0.495509,0.60262,0.717764,0.796931,0.139222,0.284431,0.365269,0.685629,111.56,30.0,668,
BGE-M3__general__fable_proverb__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,general,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.05351,0.082213,0.071819,0.07989,0.112001,0.146532,0.266717,0.415569,0.575674,0.687849,0.037425,0.109281,0.152695,0.51497,171.11,90.0,668,
BGE-M3__general__proverb_fable__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,general,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.054162,0.085085,0.0726,0.085379,0.110953,0.148977,0.288298,0.429965,0.571482,0.692415,0.037425,0.121257,0.152695,0.52994,167.63,92.5,668,
BGE-M3__general__proverb_only__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,general,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013012,0.006321,0.005988,0.012725,0.018962,0.065569,0.132535,0.274002,0.417315,0.001497,0.008982,0.019461,0.197605,313.97,292.0,668,
BGE-M3__moral_specific__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.111733,0.173488,0.148538,0.160654,0.212675,0.260304,0.403368,0.527794,0.673927,0.782236,0.10479,0.230539,0.293413,0.610778,133.99,50.0,668,
BGE-M3__moral_specific__conceptual_abstract_only__gemma4-31B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.107939,0.17089,0.139823,0.147929,0.188373,0.232585,0.377969,0.484406,0.634755,0.745409,0.113772,0.217066,0.270958,0.570359,149.56,61.0,668,
BGE-M3__moral_specific__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.100347,0.154613,0.134675,0.159007,0.197181,0.236252,0.375574,0.499501,0.648104,0.736976,0.08982,0.224551,0.275449,0.592814,148.21,62.5,668,
BGE-M3__moral_specific__cot_proverb_fable__gemma4-31B__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.104997,0.163335,0.135994,0.154516,0.185354,0.221582,0.373378,0.482211,0.635504,0.738972,0.112275,0.209581,0.247006,0.562874,151.1,69.5,668,
BGE-M3__moral_specific__cot_proverb_only__gemma4-31B__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.085869,0.131739,0.110483,0.117041,0.150699,0.181487,0.313922,0.430065,0.573054,0.701647,0.08982,0.166168,0.200599,0.508982,177.42,96.5,668,
BGE-M3__moral_specific__fable_cot_proverb__gemma4-31B__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.099125,0.15808,0.131828,0.141866,0.186702,0.223428,0.353219,0.458608,0.608308,0.716941,0.103293,0.202096,0.25,0.543413,159.91,77.0,668,
BGE-M3__moral_specific__direct_moral_fable__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,moral_specific,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.121205,0.188288,0.160132,0.164247,0.227645,0.277395,0.420634,0.542715,0.70993,0.803268,0.128743,0.238024,0.308383,0.627246,127.72,49.0,668,
BGE-M3__moral_specific__direct_moral_only__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,moral_specific,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.140873,0.204352,0.178366,0.188698,0.242465,0.282984,0.416367,0.532884,0.683558,0.789746,0.139222,0.26497,0.326347,0.610778,133.59,50.0,668,
BGE-M3__moral_specific__fable_direct_moral__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,moral_specific,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.109565,0.168616,0.146046,0.142864,0.214421,0.245983,0.382984,0.505813,0.663149,0.76991,0.112275,0.208084,0.284431,0.597305,142.3,58.0,668,
BGE-M3__moral_specific__fable_proverb__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,moral_specific,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.04053,0.065312,0.057716,0.058658,0.097505,0.122231,0.217665,0.3248,0.484681,0.616392,0.025449,0.079341,0.136228,0.431138,204.85,139.0,668,
BGE-M3__moral_specific__proverb_fable__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,moral_specific,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.041477,0.066489,0.056632,0.056487,0.091392,0.121906,0.220135,0.339197,0.506387,0.635778,0.02994,0.077844,0.122754,0.446108,196.55,128.0,668,
BGE-M3__moral_specific__proverb_only__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,moral_specific,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.004031,0.013345,0.007058,0.007485,0.014521,0.021008,0.066567,0.132784,0.273752,0.416816,0.001497,0.010479,0.022455,0.196108,313.97,292.0,668,
BGE-M3__no_instr__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,BGE-M3,BAAI/bge-m3,no_instr,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.203524,0.274739,0.253753,0.288423,0.352545,0.413024,0.566118,0.674825,0.801547,0.872779,0.182635,0.36976,0.44012,0.766467,79.5,15.0,668,
BGE-M3__no_instr__conceptual_abstract_only__gemma4-31B__conceptual_abstract,BGE-M3,BAAI/bge-m3,no_instr,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.170446,0.24531,0.214506,0.239895,0.288398,0.322181,0.458034,0.579067,0.74244,0.836352,0.169162,0.32485,0.384731,0.664671,105.42,33.5,668,
BGE-M3__no_instr__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,BGE-M3,BAAI/bge-m3,no_instr,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.186188,0.255861,0.237616,0.25257,0.341068,0.393563,0.552769,0.670534,0.79264,0.861727,0.166168,0.336826,0.435629,0.757485,84.31,17.0,668,
BGE-M3__no_instr__cot_proverb_fable__gemma4-31B__cot_proverb,BGE-M3,BAAI/bge-m3,no_instr,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.182043,0.247846,0.227456,0.247305,0.314895,0.376248,0.513673,0.623204,0.740594,0.834406,0.172156,0.314371,0.389222,0.712575,96.57,24.0,668,
BGE-M3__no_instr__cot_proverb_only__gemma4-31B__cot_proverb,BGE-M3,BAAI/bge-m3,no_instr,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.132697,0.182045,0.165688,0.174276,0.226048,0.264546,0.405289,0.513273,0.644037,0.742715,0.122754,0.227545,0.282934,0.598802,146.4,55.5,668,
BGE-M3__no_instr__fable_cot_proverb__gemma4-31B__cot_proverb,BGE-M3,BAAI/bge-m3,no_instr,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.178895,0.240165,0.222691,0.240644,0.307335,0.356337,0.503743,0.606113,0.734431,0.828194,0.166168,0.30988,0.384731,0.700599,100.01,26.0,668,
BGE-M3__no_instr__direct_moral_fable__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,no_instr,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.216741,0.28339,0.267501,0.296756,0.367989,0.423827,0.598253,0.674276,0.802096,0.876497,0.197605,0.371257,0.458084,0.75,79.79,14.0,668,
BGE-M3__no_instr__direct_moral_only__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,no_instr,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.197307,0.271724,0.243458,0.25766,0.324401,0.38518,0.532186,0.628368,0.756836,0.83775,0.20509,0.338323,0.413174,0.699102,101.88,20.5,668,
BGE-M3__no_instr__fable_direct_moral__gemma4-31B__direct_moral,BGE-M3,BAAI/bge-m3,no_instr,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.19839,0.264054,0.248913,0.266068,0.349002,0.392764,0.577021,0.668239,0.790793,0.87243,0.173653,0.342814,0.437126,0.748503,82.9,17.0,668,
BGE-M3__no_instr__fable_proverb__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,no_instr,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.078109,0.110617,0.103402,0.106113,0.164546,0.196332,0.341791,0.48014,0.637425,0.76265,0.062874,0.137725,0.206587,0.588323,136.26,69.5,668,
BGE-M3__no_instr__proverb_fable__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,no_instr,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.074564,0.107471,0.100123,0.104366,0.161252,0.191617,0.349251,0.493563,0.641791,0.777246,0.05988,0.131737,0.208084,0.597305,133.71,67.5,668,
BGE-M3__no_instr__proverb_only__gemma4-31B__proverb,BGE-M3,BAAI/bge-m3,no_instr,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.004048,0.013385,0.006904,0.007111,0.014346,0.023578,0.07006,0.133283,0.273653,0.419561,0.001497,0.008982,0.020958,0.199102,313.1,292.0,668,
BGE-M3__general__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,general,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.073721,0.113699,0.104136,0.114995,0.173728,0.230514,0.388548,0.51008,0.664671,0.776522,0.056886,0.161677,0.233533,0.606287,134.45,58.0,668,
BGE-M3__general__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,general,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.048035,0.078885,0.068406,0.074775,0.111901,0.138723,0.277894,0.421407,0.577869,0.699476,0.034431,0.107784,0.157186,0.513473,174.57,94.5,668,
BGE-M3__general__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,general,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.074197,0.112393,0.104882,0.107385,0.174626,0.216766,0.369162,0.498278,0.658782,0.766168,0.053892,0.151198,0.236527,0.595808,138.68,63.5,668,
BGE-M3__general__cot_proverb_fable__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,general,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.093343,0.136448,0.125004,0.130564,0.191218,0.224426,0.377894,0.490544,0.647655,0.755539,0.073353,0.188623,0.266467,0.597305,138.41,58.0,668,
BGE-M3__general__cot_proverb_only__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,general,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.065051,0.108775,0.088915,0.092939,0.130838,0.159656,0.288224,0.397804,0.555788,0.686976,0.062874,0.136228,0.196108,0.505988,173.11,97.5,668,
BGE-M3__general__fable_cot_proverb__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,general,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.083995,0.12752,0.114137,0.119386,0.177645,0.222829,0.354815,0.48478,0.63483,0.747505,0.065868,0.170659,0.247006,0.597305,143.52,62.5,668,
BGE-M3__general__direct_moral_fable__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,general,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.098405,0.143732,0.134243,0.146307,0.21018,0.258258,0.398952,0.519985,0.681063,0.769162,0.07485,0.200599,0.282934,0.612275,132.43,54.5,668,
BGE-M3__general__direct_moral_only__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,general,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.073541,0.112907,0.096669,0.107909,0.13992,0.176522,0.318064,0.445609,0.61517,0.735429,0.062874,0.149701,0.197605,0.537425,158.06,85.0,668,
BGE-M3__general__fable_direct_moral__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,general,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.081748,0.126084,0.114517,0.130813,0.18261,0.231986,0.39012,0.514721,0.662176,0.766891,0.056886,0.185629,0.255988,0.610778,137.78,59.5,668,
BGE-M3__general__fable_proverb__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,general,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.05351,0.082213,0.071819,0.07989,0.112001,0.146532,0.266717,0.415569,0.575674,0.687849,0.037425,0.109281,0.152695,0.51497,171.11,90.0,668,
BGE-M3__general__proverb_fable__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,general,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.054162,0.085085,0.0726,0.085379,0.110953,0.148977,0.288298,0.429965,0.571482,0.692415,0.037425,0.121257,0.152695,0.52994,167.63,92.5,668,
BGE-M3__general__proverb_only__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,general,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013012,0.006321,0.005988,0.012725,0.018962,0.065569,0.132535,0.274002,0.417315,0.001497,0.008982,0.019461,0.197605,313.97,292.0,668,
BGE-M3__moral_specific__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.058951,0.097338,0.081676,0.096282,0.125,0.156487,0.286377,0.402595,0.608533,0.73977,0.049401,0.136228,0.173653,0.495509,161.08,101.0,668,
BGE-M3__moral_specific__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.027831,0.055671,0.039963,0.042216,0.0626,0.092066,0.209082,0.346357,0.523728,0.66502,0.023952,0.065868,0.091317,0.432635,197.66,131.0,668,
BGE-M3__moral_specific__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.049746,0.082776,0.069774,0.075898,0.110753,0.148827,0.27001,0.398179,0.586627,0.70736,0.035928,0.106287,0.157186,0.492515,173.15,103.0,668,
BGE-M3__moral_specific__cot_proverb_fable__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.051767,0.085098,0.074334,0.082111,0.123603,0.150973,0.273004,0.403967,0.580215,0.701697,0.037425,0.112275,0.172156,0.513473,167.74,91.5,668,
BGE-M3__moral_specific__cot_proverb_only__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.023604,0.044932,0.033962,0.038498,0.056637,0.075025,0.184805,0.302869,0.496931,0.64733,0.01497,0.055389,0.082335,0.405689,203.02,141.0,668,
BGE-M3__moral_specific__fable_cot_proverb__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,moral_specific,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.04822,0.079954,0.066644,0.080689,0.103867,0.127769,0.266841,0.38271,0.570035,0.684805,0.035928,0.116766,0.149701,0.491018,177.46,107.0,668,
BGE-M3__moral_specific__direct_moral_fable__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,moral_specific,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.08063,0.118338,0.106192,0.119611,0.15761,0.183283,0.319361,0.450998,0.605664,0.736652,0.062874,0.164671,0.214072,0.561377,153.78,78.5,668,
BGE-M3__moral_specific__direct_moral_only__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,moral_specific,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.058269,0.090559,0.079334,0.079042,0.123827,0.143713,0.262874,0.395584,0.57505,0.708608,0.049401,0.110778,0.169162,0.497006,173.81,103.5,668,
BGE-M3__moral_specific__fable_direct_moral__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,moral_specific,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.073139,0.115516,0.098689,0.103443,0.148029,0.171881,0.292216,0.413598,0.577994,0.704716,0.065868,0.148204,0.200599,0.520958,167.38,91.0,668,
BGE-M3__moral_specific__fable_proverb__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,moral_specific,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.04053,0.065312,0.057716,0.058658,0.097505,0.122231,0.217665,0.3248,0.484681,0.616392,0.025449,0.079341,0.136228,0.431138,204.85,139.0,668,
BGE-M3__moral_specific__proverb_fable__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,moral_specific,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.041477,0.066489,0.056632,0.056487,0.091392,0.121906,0.220135,0.339197,0.506387,0.635778,0.02994,0.077844,0.122754,0.446108,196.55,128.0,668,
BGE-M3__moral_specific__proverb_only__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,moral_specific,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.004031,0.013345,0.007058,0.007485,0.014521,0.021008,0.066567,0.132784,0.273752,0.416816,0.001497,0.010479,0.022455,0.196108,313.97,292.0,668,
BGE-M3__no_instr__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,no_instr,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.109902,0.163675,0.14844,0.16512,0.231412,0.283633,0.462076,0.586352,0.734007,0.832111,0.094311,0.218563,0.306886,0.69012,103.46,32.0,668,
BGE-M3__no_instr__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,no_instr,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.06001,0.096141,0.086081,0.09773,0.139621,0.176148,0.314022,0.435205,0.605414,0.729117,0.040419,0.143713,0.196108,0.526946,162.24,85.0,668,
BGE-M3__no_instr__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,BGE-M3,BAAI/bge-m3,no_instr,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.105103,0.154774,0.140932,0.153967,0.218114,0.271282,0.456562,0.567166,0.72747,0.831188,0.085329,0.208084,0.291916,0.669162,105.76,34.5,668,
BGE-M3__no_instr__cot_proverb_fable__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,no_instr,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.124176,0.178463,0.162529,0.194386,0.24002,0.270783,0.449676,0.57752,0.721307,0.811776,0.103293,0.255988,0.311377,0.684132,110.19,39.0,668,
BGE-M3__no_instr__cot_proverb_only__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,no_instr,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.080184,0.129461,0.108157,0.118488,0.159905,0.186602,0.314097,0.426946,0.588922,0.701747,0.07485,0.173653,0.221557,0.540419,159.79,85.5,668,
BGE-M3__no_instr__fable_cot_proverb__gemma4-E2B__cot_proverb,BGE-M3,BAAI/bge-m3,no_instr,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.11428,0.166874,0.152331,0.167814,0.232959,0.278094,0.42737,0.559207,0.730813,0.810554,0.095808,0.233533,0.306886,0.664671,111.79,37.5,668,
BGE-M3__no_instr__direct_moral_fable__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,no_instr,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.126458,0.176277,0.165797,0.181312,0.251771,0.293288,0.476497,0.607759,0.744536,0.818388,0.106287,0.230539,0.320359,0.711078,105.02,32.0,668,
BGE-M3__no_instr__direct_moral_only__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,no_instr,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.07529,0.114946,0.102321,0.103643,0.159531,0.199052,0.358209,0.490594,0.654466,0.76487,0.064371,0.14521,0.212575,0.586826,143.14,65.5,668,
BGE-M3__no_instr__fable_direct_moral__gemma4-E2B__direct_moral,BGE-M3,BAAI/bge-m3,no_instr,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.11495,0.165229,0.151492,0.168937,0.230115,0.289845,0.462375,0.605539,0.739721,0.825873,0.095808,0.223054,0.297904,0.706587,105.67,34.0,668,
BGE-M3__no_instr__fable_proverb__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,no_instr,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.078109,0.110617,0.103402,0.106113,0.164546,0.196332,0.341791,0.48014,0.637425,0.76265,0.062874,0.137725,0.206587,0.588323,136.26,69.5,668,
BGE-M3__no_instr__proverb_fable__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,no_instr,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.074564,0.107471,0.100123,0.104366,0.161252,0.191617,0.349251,0.493563,0.641791,0.777246,0.05988,0.131737,0.208084,0.597305,133.71,67.5,668,
BGE-M3__no_instr__proverb_only__gemma4-E2B__proverb,BGE-M3,BAAI/bge-m3,no_instr,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.004048,0.013385,0.006904,0.007111,0.014346,0.023578,0.07006,0.133283,0.273653,0.419561,0.001497,0.008982,0.020958,0.199102,313.1,292.0,668,
BGE-M3__general__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,BGE-M3,BAAI/bge-m3,general,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.103466,0.153413,0.135699,0.149102,0.195808,0.232959,0.406063,0.517914,0.676747,0.771407,0.088323,0.209581,0.273952,0.615269,127.89,48.0,668,
BGE-M3__general__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,BGE-M3,BAAI/bge-m3,general,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.06288,0.105546,0.089105,0.094785,0.139247,0.173703,0.299975,0.417964,0.600399,0.698303,0.049401,0.143713,0.20509,0.517964,168.68,91.0,668,
BGE-M3__general__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,BGE-M3,BAAI/bge-m3,general,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.09206,0.137416,0.123205,0.129865,0.185654,0.222305,0.390719,0.510853,0.674626,0.774975,0.076347,0.178144,0.252994,0.607784,133.24,52.0,668,
BGE-M3__general__cot_proverb_fable__gemma4-E4B__cot_proverb,BGE-M3,BAAI/bge-m3,general,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.074235,0.108732,0.097369,0.112026,0.146806,0.18508,0.323977,0.455314,0.61991,0.740744,0.055389,0.149701,0.191617,0.556886,153.72,79.5,668,
BGE-M3__general__cot_proverb_only__gemma4-E4B__cot_proverb,BGE-M3,BAAI/bge-m3,general,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.042526,0.075351,0.059442,0.062799,0.090294,0.122006,0.220534,0.323977,0.474027,0.569411,0.037425,0.095808,0.136228,0.405689,228.93,160.0,668,
BGE-M3__general__fable_cot_proverb__gemma4-E4B__cot_proverb,BGE-M3,BAAI/bge-m3,general,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.068143,0.102864,0.092417,0.103393,0.145235,0.180439,0.318288,0.449376,0.609755,0.716617,0.052395,0.139222,0.196108,0.547904,159.0,79.0,668,
BGE-M3__general__direct_moral_fable__gemma4-E4B__direct_moral,BGE-M3,BAAI/bge-m3,general,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.121784,0.179677,0.16015,0.168338,0.234331,0.265569,0.415968,0.526372,0.67994,0.783458,0.11976,0.230539,0.306886,0.624251,129.61,45.5,668,
BGE-M3__general__direct_moral_only__gemma4-E4B__direct_moral,BGE-M3,BAAI/bge-m3,general,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.091232,0.134194,0.121666,0.125873,0.183957,0.226722,0.35025,0.464746,0.598977,0.716717,0.073353,0.181138,0.247006,0.567365,160.9,71.5,668,
BGE-M3__general__fable_direct_moral__gemma4-E4B__direct_moral,BGE-M3,BAAI/bge-m3,general,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.107291,0.158399,0.141986,0.157834,0.211228,0.253917,0.398927,0.513772,0.657011,0.768014,0.097305,0.217066,0.281437,0.609281,134.75,56.5,668,
BGE-M3__general__fable_proverb__gemma4-E4B__proverb,BGE-M3,BAAI/bge-m3,general,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.05351,0.082213,0.071819,0.07989,0.112001,0.146532,0.266717,0.415569,0.575674,0.687849,0.037425,0.109281,0.152695,0.51497,171.11,90.0,668,
BGE-M3__general__proverb_fable__gemma4-E4B__proverb,BGE-M3,BAAI/bge-m3,general,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.054162,0.085085,0.0726,0.085379,0.110953,0.148977,0.288298,0.429965,0.571482,0.692415,0.037425,0.121257,0.152695,0.52994,167.63,92.5,668,
BGE-M3__general__proverb_only__gemma4-E4B__proverb,BGE-M3,BAAI/bge-m3,general,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013012,0.006321,0.005988,0.012725,0.018962,0.065569,0.132535,0.274002,0.417315,0.001497,0.008982,0.019461,0.197605,313.97,292.0,668,
BGE-M3__moral_specific__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.069821,0.11254,0.095298,0.102495,0.140943,0.173478,0.302495,0.435604,0.590968,0.729316,0.05988,0.157186,0.211078,0.534431,157.98,82.0,668,
BGE-M3__moral_specific__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,BGE-M3,BAAI/bge-m3,moral_specific,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.045493,0.086853,0.0663,0.069586,0.100324,0.130813,0.236926,0.377794,0.540768,0.673253,0.04491,0.115269,0.163174,0.483533,188.59,110.0,668,
